customer_id,company_name,contact_name,email,phone,industry,company_size,customer_tier,signup_date,last_interaction,country,state,city,annual_revenue,support_plan,is_active
3220,"Montoya, Murray and Hernandez",Derrick Woodard,bmcclain@example.net,3766490379,Finance,9841,Platinum,2023-01-28,2023-01-19,Seychelles,Michigan,Angelicaburgh,2156398,Standard,True
3221,"Campbell, Vaughan and Duke",Michael Kelly,nathanmason@example.net,(912)355-5922x14632,Technology,6945,Silver,2023-08-25,2024-09-23,Tonga,Ohio,Lake Kathy,9766757,Basic,True
3222,Brown-Trevino,Thomas Gonzalez,jeremymurphy@example.org,001-466-210-7464x4399,Government,7011,Bronze,2024-08-03,2024-12-22,Ethiopia,Wisconsin,Morrisside,3103451,Premium,True
3223,"Ware, Tucker and Rivera",Brian Jones,thompsonmatthew@example.net,9844323449,Education,5767,Gold,2023-08-26,2023-11-27,Peru,Virginia,South Leahshire,1515198,Enterprise,True
3224,Williams-Fritz,Sydney Oneal,susan60@example.net,556-575-8094x8301,Retail,5562,Bronze,2023-12-06,2023-09-03,Tunisia,Vermont,North Paulaborough,2686110,Premium,True
3225,Noble and Sons,Jenny Smith,kellysalazar@example.net,+1-490-641-9025x1190,Finance,1315,Silver,2024-12-23,2024-05-30,Italy,New Jersey,Port Ryan,8101680,Enterprise,True
3226,Goodwin Group,Nancy Mcguire,kellyfernandez@example.com,(511)961-7338x71918,Retail,3979,Silver,2023-05-05,2024-01-08,Saint Helena,Nebraska,South Steven,1070897,Enterprise,True
3227,"Lee, Braun and Wilson",Brandi Fisher,sean32@example.com,001-652-288-2095x097,Finance,8314,Bronze,2024-02-19,2024-04-03,Bahamas,South Dakota,Schroederland,1613451,Premium,False
3228,"Spencer, Copeland and King",Russell Hill,vbarker@example.org,208-421-9143,Technology,8720,Platinum,2023-12-18,2023-03-25,Niger,Connecticut,South Brandonshire,2045865,Standard,True
3229,"Andrews, Sparks and Morgan",Sandra Nguyen,melindacantu@example.com,5868582713,Education,7068,Gold,2024-10-27,2024-03-07,Niger,Delaware,Bensonhaven,2151047,Basic,True
3230,Morrison-Vasquez,Angela Ramsey,jwatson@example.net,337.950.7007x828,Finance,9861,Silver,2024-04-08,2024-06-16,El Salvador,Nebraska,Patriciaside,8573999,Enterprise,True
3231,"Wright, White and Torres",Robert Moran,crojas@example.com,581.847.9843x12647,Retail,8419,Bronze,2024-02-14,2023-04-02,San Marino,Utah,New Lisatown,7820898,Basic,True
3232,Ramos-Evans,Robert Johnson,ushelton@example.org,(376)283-4269x03591,Technology,4602,Bronze,2023-08-23,2023-01-06,Czech Republic,North Carolina,New Shari,6981945,Premium,True
3233,Nielsen and Sons,Adam Blake,priscilla48@example.net,+1-574-969-6105x9912,Education,7700,Platinum,2023-04-10,2024-06-08,Greece,New Jersey,Reedberg,173000,Premium,True
3234,"Robinson, Shaffer and Camacho",Larry Gregory,favila@example.com,405-390-4408x336,Finance,2260,Platinum,2023-01-30,2024-04-19,South Georgia and the South Sandwich Islands,Maryland,Emilychester,2439046,Standard,True
3235,Green PLC,Crystal Wyatt,johnathan71@example.net,(704)680-5735x8844,Retail,2037,Silver,2023-08-16,2023-03-10,Sudan,Massachusetts,Williamsside,2307177,Enterprise,True
3236,"Smith, Bradley and Chapman",Paul Herrera,michaelhammond@example.net,+1-610-439-0988x0325,Retail,7024,Gold,2024-04-11,2024-09-30,Equatorial Guinea,South Carolina,Nicolefurt,7316794,Basic,True
3237,Rivera LLC,Dr. David Stevens,jbailey@example.com,479-242-4509,Healthcare,1014,Bronze,2024-09-09,2023-09-13,Somalia,Florida,Zoeberg,5142226,Enterprise,True
3238,Jackson-Glass,Michael Gray,jjohnson@example.net,4452083947,Education,6900,Gold,2024-10-17,2024-10-25,Sri Lanka,Montana,East Gabriel,9671503,Enterprise,True
3239,Mueller Group,Mrs. Connie Sullivan,deanna81@example.org,(228)259-0765x955,Retail,5805,Silver,2024-02-27,2024-01-07,Norway,Rhode Island,Smithfort,1141726,Standard,False
3240,Smith-Taylor,Rachel Jones,drakesuzanne@example.com,+1-892-297-0820,Retail,6653,Silver,2023-10-13,2023-11-08,Rwanda,Tennessee,East Janiceville,3963512,Basic,True
3241,Burgess PLC,Benjamin Sanders,staffordmichael@example.net,+1-273-352-6909,Finance,8276,Platinum,2024-09-27,2023-08-05,Fiji,Colorado,New Ashleyfort,5687280,Enterprise,True
3242,"Harrell, Robertson and Mccullough",Samantha White,richard91@example.net,001-307-410-7264x56292,Healthcare,1353,Bronze,2023-10-14,2024-03-26,Costa Rica,New Jersey,Taylorton,4307988,Enterprise,True
3243,"Burns, Morton and Stevens",Jill Morris,wcarney@example.net,+1-923-963-0627,Government,8341,Silver,2024-02-05,2024-02-15,Bolivia,Georgia,Paulbury,1763843,Basic,True
3244,Koch-Massey,Cameron Colon,ycunningham@example.net,+1-999-317-9164x6948,Technology,2912,Gold,2023-10-20,2023-11-24,Oman,Ohio,Andersonfort,5090499,Standard,True
3245,Hamilton-Jensen,Megan Jenkins,hensleyjeremy@example.net,(849)816-1612,Retail,1429,Silver,2023-06-12,2023-05-07,Equatorial Guinea,Minnesota,Sullivanshire,2886726,Standard,True
3246,Williams Group,Rodney Hartman,tyrone59@example.net,001-340-353-9865x55106,Education,3902,Gold,2024-08-23,2023-07-16,South Africa,Wisconsin,Darrentown,3068474,Premium,True
3247,Murray and Sons,Tina Coleman,dawnhiggins@example.net,(327)453-2626,Technology,5345,Platinum,2024-02-28,2024-06-18,Kenya,Montana,Stevenmouth,2330402,Standard,True
3248,Evans-Collins,Alex Torres,benjaminterry@example.org,(914)723-3453,Technology,2460,Bronze,2024-09-11,2023-01-01,Cameroon,Kentucky,Colinbury,3953571,Standard,True
3249,Green Ltd,John Peters,rosevargas@example.com,7864382988,Finance,9399,Platinum,2024-08-30,2024-11-04,Christmas Island,Colorado,North Jamesburgh,126366,Basic,True
3250,Hernandez-Riley,Adrian Jones,bpalmer@example.net,637.956.1681x4375,Finance,97,Bronze,2024-06-01,2023-02-05,Oman,Utah,West Jose,2695459,Enterprise,True
3251,Allison-Williams,Carrie Harris,robersonsharon@example.net,3776630327,Healthcare,8914,Silver,2023-04-20,2023-11-29,Puerto Rico,Alabama,Santosside,7011260,Basic,True
3252,Novak-Dean,Vincent King,stanleyvincent@example.org,+1-763-555-6315,Technology,4921,Bronze,2024-07-23,2023-10-08,Singapore,Alaska,Buckfurt,7854643,Standard,True
3253,Austin LLC,Douglas Giles,shannonjones@example.org,001-606-531-4791,Retail,4301,Silver,2023-09-01,2024-12-30,Luxembourg,Tennessee,Maryborough,8824828,Standard,False
3254,Mitchell-Bernard,Cynthia Brock,jose62@example.com,+1-265-575-4017x20944,Technology,2458,Bronze,2023-08-24,2024-12-11,Netherlands,Maine,North Larry,278100,Enterprise,True
3255,"Simon, Scott and Perez",William Martinez,normanjessica@example.com,+1-652-632-1132x3042,Manufacturing,1170,Gold,2024-02-23,2023-11-27,Lithuania,Pennsylvania,Lake James,3895242,Standard,False
3256,Harris-Hebert,Jennifer Davis,meagansparks@example.com,(884)410-7528x911,Education,1869,Bronze,2023-12-18,2024-05-05,Burundi,Hawaii,East Jennifer,7248784,Premium,True
3257,"Martinez, Harris and Marshall",Michael Taylor,urussell@example.org,(403)750-0869x7446,Education,5356,Silver,2023-04-08,2023-01-24,Maldives,Louisiana,Lake Tammy,4589736,Basic,True
3258,Nelson-Young,Joe Rivas,williamstodd@example.net,+1-821-207-1491x823,Manufacturing,4317,Silver,2024-05-11,2024-10-14,United States Virgin Islands,Washington,North Robertmouth,5171689,Enterprise,True
3259,"Torres, Nolan and James",Joseph Rodriguez,ghill@example.com,872.838.5213x2910,Retail,9744,Gold,2024-12-04,2023-09-01,Ecuador,West Virginia,Ruizfort,5924148,Enterprise,True
3260,Cox Group,Susan Davila,kochtimothy@example.com,467-926-3324,Healthcare,1971,Bronze,2023-09-01,2024-12-17,Mauritius,Illinois,New Davidton,1758827,Premium,True
3261,Lozano-Davis,Tonya Randolph,williamedwards@example.org,+1-393-948-6476x9634,Healthcare,1768,Bronze,2023-09-02,2024-01-25,Reunion,Rhode Island,Port Adam,9402156,Enterprise,True
3262,Martin-King,Debbie Riley,jason27@example.org,001-921-737-1459x19322,Retail,4678,Bronze,2023-10-24,2024-09-13,Pakistan,California,Port Nicole,5674933,Enterprise,True
3263,Williams PLC,Michael Williamson,bhooper@example.net,(749)867-1196x14004,Retail,1497,Gold,2023-11-19,2023-08-06,Denmark,Tennessee,Gibsonville,5667360,Standard,True
3264,"Harris, Hernandez and Mitchell",Richard Hernandez,tsnow@example.org,8915417625,Healthcare,58,Bronze,2024-03-04,2023-02-19,Aruba,Rhode Island,Markfurt,8314483,Enterprise,True
3265,"Hernandez, Sparks and Sullivan",William Greene,clopez@example.com,945.374.9412x51730,Education,9181,Gold,2023-06-14,2024-12-26,India,Kansas,North Carrie,759770,Basic,True
3266,Brady-Ward,Joshua Montgomery,morrisleslie@example.net,+1-659-963-5538x721,Education,283,Bronze,2024-10-16,2024-09-18,Trinidad and Tobago,North Carolina,New Megan,6949334,Standard,True
3267,Johnson and Sons,Michael Patterson,gadams@example.org,222-379-7653,Education,7766,Bronze,2023-02-11,2024-05-13,Serbia,Tennessee,West Michael,8009139,Premium,True
3268,Jackson-Sanchez,Amanda Schroeder,erinhamilton@example.org,633.265.7610,Manufacturing,5634,Platinum,2023-03-17,2023-09-08,British Virgin Islands,Wisconsin,New Jackie,3424518,Premium,True
3269,"Coleman, Graham and Lester",Shane Lopez,bethany05@example.com,+1-541-465-0571x4374,Healthcare,5414,Gold,2024-08-04,2023-06-15,Oman,Alabama,South Christinechester,6471214,Enterprise,True
3270,"Smith, Smith and Peterson",Angelica Hawkins,msullivan@example.org,+1-565-889-5172x5202,Education,1678,Bronze,2024-05-11,2023-04-16,Madagascar,Tennessee,Stronghaven,9106517,Standard,True
3271,Lee-Randolph,Margaret Macias,freilly@example.com,+1-512-473-3647x22353,Manufacturing,8874,Silver,2024-01-18,2024-01-25,France,Oregon,Jeanetteside,8066299,Enterprise,True
3272,Taylor PLC,Shelly Wagner,thomashannah@example.com,(739)752-8966,Retail,1751,Silver,2023-04-19,2024-08-17,Denmark,Iowa,Bondfort,1351834,Enterprise,False
3273,Lewis-Little,Darryl Miller,judith18@example.org,(804)785-9131x3038,Finance,9848,Platinum,2023-10-29,2023-11-21,Yemen,Rhode Island,North Patrickburgh,613986,Standard,True
3274,Ross-Bernard,Steven Combs,pwoods@example.net,(764)848-4878x999,Technology,3864,Platinum,2024-12-15,2023-02-04,Saint Barthelemy,Wyoming,Teresastad,4459977,Enterprise,True
3275,Salinas Group,Taylor Delacruz,wstanton@example.com,756-560-0977,Education,4050,Silver,2023-09-16,2024-07-31,Qatar,Vermont,Kristinside,6404102,Premium,True
3276,Johnson and Sons,Mary Ortiz,jessicajames@example.net,500-657-9648,Manufacturing,5066,Bronze,2023-03-26,2023-07-21,Sao Tome and Principe,Iowa,South Samuel,7219115,Basic,True
3277,Anderson-Taylor,John Martin,carmengrant@example.org,+1-911-750-2381x8446,Healthcare,3346,Gold,2024-08-03,2023-08-04,Azerbaijan,Connecticut,East Emilymouth,869702,Enterprise,False
3278,"Mahoney, Sullivan and Davis",Alexander Newman,elizabethcohen@example.com,978-280-4133,Technology,4294,Silver,2024-06-06,2023-08-30,Azerbaijan,Pennsylvania,Josephmouth,5153198,Premium,True
3279,"Riggs, Riley and Hughes",Lauren Frazier,joseph83@example.net,+1-722-293-7466x487,Healthcare,3028,Gold,2024-02-21,2023-03-24,Eritrea,Arizona,Terrenceshire,5952590,Premium,True
3280,Stephenson-Rodriguez,Robert Johnson,conradmary@example.net,515-638-5360,Education,7762,Gold,2024-04-21,2023-11-25,Tajikistan,South Dakota,New Lisaview,6502338,Premium,True
3281,Brown-Jones,Susan Thomas,donaldarmstrong@example.net,575-502-2719x75609,Education,7351,Silver,2024-11-15,2024-01-03,Gambia,New Hampshire,Thompsonshire,7539694,Basic,True
3282,"Scott, Murphy and Brooks",Christian Anderson,mmoore@example.com,5273864913,Government,6492,Bronze,2024-06-30,2023-07-30,Wallis and Futuna,Illinois,Greenville,5466655,Premium,True
3283,"Preston, Potter and Larsen",Stanley Lopez,jodi71@example.net,(241)645-3733x68602,Technology,2060,Gold,2023-02-21,2023-07-16,Guatemala,New Jersey,Roachside,8710199,Enterprise,True
3284,"Lawson, Gilbert and Green",Amanda Mcgee,luis61@example.com,001-315-607-2919x606,Finance,9953,Gold,2024-05-25,2023-04-10,American Samoa,Georgia,Stevensview,4578448,Basic,True
3285,"Ray, Lam and Peterson",Carlos Ramirez,randalljohnathan@example.com,799-921-2818,Government,1528,Platinum,2024-11-05,2024-09-10,Armenia,Iowa,North Blakeborough,3357136,Enterprise,True
3286,Buck Inc,Jacqueline Washington,jesse64@example.net,(913)379-1156,Finance,575,Gold,2023-01-25,2023-10-24,Suriname,South Carolina,Lawsonville,8124060,Standard,True
3287,Foster-Sparks,Kathryn Francis,robinsonrobert@example.net,823.200.7915x460,Technology,5588,Gold,2024-11-29,2024-12-29,Slovenia,Hawaii,Benderburgh,3161052,Basic,True
3288,Jennings-Mcdonald,Kathryn Washington,amanda99@example.org,001-408-264-6752x80754,Government,1677,Gold,2023-05-06,2024-02-29,Isle of Man,Oregon,Stevenshire,3756593,Standard,True
3289,Hall Inc,Connie Jensen,anthony45@example.com,+1-212-759-4018,Healthcare,8396,Silver,2024-09-28,2023-12-20,Cote d'Ivoire,Nebraska,North Samanthamouth,7725812,Enterprise,True
3290,"English, Davis and Carney",Brandon Stark,jeffery39@example.net,(710)241-9224,Manufacturing,6421,Gold,2023-07-16,2023-06-25,North Macedonia,Maryland,South Angelaton,2936832,Basic,True
3291,Briggs-Cook,Tracy Johnson,dylanjuarez@example.net,001-692-446-0762x6327,Manufacturing,5658,Platinum,2023-03-30,2024-01-29,Dominica,Pennsylvania,East Dave,4173064,Standard,True
3292,Hart Inc,Morgan Wolf,amy07@example.com,+1-338-813-6029x196,Technology,8659,Gold,2023-12-08,2023-04-23,Lithuania,Georgia,Bensonside,1465176,Basic,True
3293,"Miller, Rowe and Holmes",Amber Moses,charlespeters@example.com,001-673-216-4097x5563,Technology,317,Silver,2023-07-26,2024-10-21,Ethiopia,North Carolina,Kyleside,4493676,Enterprise,True
3294,Bradley PLC,Julia Cardenas,jamescooper@example.net,(537)711-7576,Healthcare,2483,Bronze,2023-03-18,2024-06-18,Saint Helena,Colorado,North Karen,8134534,Premium,False
3295,Gilmore-Turner,Laura Austin,robert87@example.com,443-342-8661,Technology,2880,Gold,2023-12-26,2023-04-18,Congo,Massachusetts,Jamesborough,7067604,Basic,True
3296,"Cook, Sanders and Garrison",Susan Hunt,sierra04@example.org,3233854514,Finance,7452,Silver,2024-05-06,2023-04-06,Jamaica,Alabama,New Brandonton,1039378,Standard,True
3297,Wright-Johnson,Bobby Fitzpatrick,michaelyoung@example.net,497.546.9596,Education,5305,Gold,2024-01-22,2024-08-20,Chad,Arizona,Jacobbury,6396220,Premium,True
3298,Smith and Sons,Lee Andrews,alexischang@example.org,001-673-647-9189x022,Retail,3727,Platinum,2024-12-21,2023-12-01,Portugal,New York,Josephtown,9260467,Premium,True
3299,Adams-Keller,Angela Richard,kaylahudson@example.net,371-328-2173x53458,Government,6316,Platinum,2024-07-02,2024-12-15,Sudan,New Jersey,South Brandon,2095857,Basic,True
3300,Bentley-Bradley,Felicia Anderson,robertcochran@example.org,774.904.0694,Finance,7460,Bronze,2024-09-22,2023-09-18,Martinique,Tennessee,Kruegermouth,402092,Basic,True
3301,"Harris, Garcia and Scott",Jared Gardner,hickstheresa@example.org,599.351.2835,Retail,5152,Gold,2023-12-31,2024-12-12,Barbados,Wisconsin,Kellyborough,8547730,Standard,True
3302,"Nelson, Howard and Wade",William Harrington DVM,santosmichael@example.com,5126809479,Government,2425,Bronze,2023-09-13,2024-04-17,Korea,North Dakota,Michellefurt,3479955,Enterprise,True
3303,Thomas LLC,Steven Lopez,jamesstewart@example.org,(498)841-5091,Technology,1968,Silver,2023-05-30,2023-06-20,New Zealand,Georgia,North Samuelville,4400742,Basic,True
3304,Brown LLC,Michael Griffin,jamesterry@example.org,(260)691-7310,Finance,1012,Silver,2023-10-01,2024-12-28,Chad,Oregon,Lucaschester,1599172,Premium,True
3305,"Dominguez, Ramos and Barry",Adam Barber,stanleylonnie@example.net,+1-522-771-5957x696,Finance,137,Silver,2023-10-22,2023-08-05,Mauritania,Rhode Island,Mcculloughburgh,3948217,Basic,True
3306,Forbes-Golden,Dr. Veronica Rodriguez MD,latashahernandez@example.com,5256912987,Finance,5590,Bronze,2023-07-18,2024-07-05,Egypt,Connecticut,Valerieland,6562833,Enterprise,False
3307,Becker Ltd,David Hall,zacharyrivera@example.com,+1-426-827-1588,Technology,1486,Gold,2023-01-18,2023-03-22,Tokelau,New York,Lake Laurabury,990514,Premium,True
3308,Deleon-Delgado,James Mccall,taylorangela@example.net,345-542-2034x0401,Government,5085,Platinum,2023-10-14,2024-10-09,Equatorial Guinea,Minnesota,Arnoldfort,8685596,Basic,True
3309,"Johnson, Campbell and Johnson",Jessica Perkins,breannamason@example.net,(785)238-7037,Manufacturing,7435,Platinum,2024-04-13,2023-12-24,Myanmar,Pennsylvania,Port Annville,336468,Basic,True
3310,Jefferson-Anderson,David Alvarez,daniellewilliams@example.net,7913940936,Healthcare,4614,Silver,2023-12-28,2023-07-18,Bulgaria,South Dakota,Jorgechester,4538023,Standard,False
3311,"Wheeler, Campbell and Jensen",Samantha Wells,olsenamy@example.org,8906565463,Technology,9888,Platinum,2023-10-27,2024-10-12,United Arab Emirates,Mississippi,Dawnbury,7131123,Enterprise,True
3312,Mcclain Group,John Brown,lunajeremiah@example.net,966-458-9123x8719,Education,6519,Platinum,2023-10-19,2024-07-10,Slovakia (Slovak Republic),Louisiana,Lake Ericbury,1985125,Premium,True
3313,Jones Ltd,Douglas Ferguson,cwalker@example.org,+1-604-546-4198x08156,Government,9726,Silver,2023-03-13,2024-03-04,Bosnia and Herzegovina,Indiana,North Christina,969275,Enterprise,True
3314,Scott-Mason,Amber Flynn,alvarezrenee@example.com,413-889-0406,Education,4964,Bronze,2023-11-19,2024-05-20,Guyana,Massachusetts,Robertland,5776334,Premium,True
3315,Oliver-Wu,Heather Bennett,clee@example.com,001-896-661-8032x0530,Retail,529,Gold,2024-01-05,2024-06-20,Montserrat,Kentucky,Port Kennethton,593206,Standard,True
3316,Hardy LLC,Melissa Ferguson,yfisher@example.org,832-398-8333,Education,7250,Bronze,2023-01-15,2023-12-13,Western Sahara,South Dakota,North Joannafort,7536533,Premium,True
3317,Shields Ltd,Spencer Wang,gregory90@example.org,+1-306-395-1319,Education,6548,Silver,2023-03-19,2023-03-25,Czech Republic,Connecticut,North Garyfurt,8060294,Standard,True
3318,"Ford, Rodriguez and Nunez",Michael Miller,ecrane@example.org,369.606.0174x29062,Finance,1530,Bronze,2023-08-21,2023-10-04,Brunei Darussalam,Minnesota,Elizabethshire,594888,Enterprise,True
3319,Jones PLC,Wendy Johnson,kingwilliam@example.net,001-712-250-3754,Finance,8983,Bronze,2024-05-02,2023-02-11,Grenada,Mississippi,Matthewland,4309773,Basic,True
3320,Scott PLC,Donna Bryant,tiffany37@example.com,(527)245-1776,Finance,9935,Silver,2023-02-16,2024-10-18,Congo,Delaware,West Damonbury,4033175,Basic,True
3321,"Lewis, Walters and Sanders",Xavier Martinez,terri51@example.com,206.533.7731,Manufacturing,3308,Silver,2024-01-26,2024-10-02,Czech Republic,North Carolina,Wandaborough,9511084,Standard,False
3322,Torres-Gomez,Jerry Pittman,hebertjoanna@example.net,257.277.7446x206,Technology,70,Bronze,2024-08-19,2024-03-27,Guinea,Ohio,Adamland,1925601,Premium,False
3323,Hernandez and Sons,Matthew Delgado,kevinnelson@example.net,980.404.7245x71267,Retail,125,Platinum,2024-06-18,2024-11-07,Austria,Arkansas,North Michaelview,7358513,Enterprise,False
3324,"Johnson, Avila and Chavez",Cassandra Ward,lisavazquez@example.org,768-947-8040,Healthcare,4693,Gold,2024-01-17,2023-12-31,Samoa,Connecticut,Sotomouth,3435477,Enterprise,True
3325,Harris-Cabrera,Shaun Gray,rasmussencatherine@example.com,+1-533-905-3981,Technology,7860,Gold,2024-03-30,2024-02-25,Cape Verde,Utah,Moraland,5159979,Enterprise,False
3326,"Lee, Torres and Haynes",Oscar Solis,evan23@example.com,678-696-1419,Education,7089,Gold,2023-08-13,2024-12-19,Northern Mariana Islands,New Jersey,Lake Toddburgh,2372517,Basic,True
3327,Williams-Walker,Rickey Cook,kjohnson@example.com,476.314.9981,Education,9926,Bronze,2024-09-11,2024-01-05,Dominican Republic,Texas,South Haleychester,7532336,Standard,True
3328,Sellers and Sons,Lauren Griffin,pricelisa@example.org,(401)445-0514,Manufacturing,8809,Silver,2023-02-27,2023-03-03,Guinea,North Carolina,Savannahville,6047612,Standard,True
3329,"Ellis, Donovan and Ibarra",Shannon Hudson,palmermichael@example.com,617-450-4658x4751,Healthcare,179,Silver,2023-03-15,2024-08-05,Christmas Island,Texas,Port Timothymouth,7156514,Basic,True
3330,Gutierrez Ltd,Benjamin Ayers,carolwilliams@example.net,700.328.5582x3238,Education,917,Bronze,2024-02-26,2023-01-04,Turkmenistan,Kansas,Lake Thomas,7568728,Enterprise,True
3331,Ramirez-Miller,Eric Savage,burtonshannon@example.org,994-554-4880,Manufacturing,6352,Bronze,2023-05-13,2024-04-05,Thailand,Connecticut,Lake Richard,3336713,Standard,True
