lead_id,company_name,contact_name,email,phone,title,company_size,industry,lead_source,campaign_id,assigned_rep_id,lead_score,status,created_date,last_activity,converted_date
5970,Mcbride-Matthews,Courtney Keller,thomas86@example.org,540.746.6081x079,"Programmer, multimedia",6845,Retail,Partner,3.0,18.0,13,Contacted,2023-04-02,2024-08-15,2023-05-14
5971,Collins Group,Paul Rivera,woodapril@example.com,280-901-0629,Psychiatric nurse,153,Education,Referral,7.0,49.0,26,New,2024-05-14,2023-08-18,
5972,Bailey-Hill,Courtney Hutchinson,mlewis@example.net,7073804431,"Investment banker, operational",4817,Retail,Trade Show,3.0,31.0,83,Disqualified,2023-06-18,2024-11-08,2024-05-11
5973,Humphrey Group,Gregory Walker,alicia53@example.com,383-855-1270x546,"Designer, television/film set",7559,Manufacturing,Partner,1.0,16.0,6,New,2024-04-10,2024-01-25,2023-05-08
5974,Griffin LLC,Kelly Flores,kevinhensley@example.com,(661)622-2010x070,Chartered loss adjuster,7886,Retail,Trade Show,20.0,34.0,24,Qualified,2023-07-28,2023-08-09,
5975,"Fernandez, Roach and Bowers",Briana Mitchell,freymary@example.org,490-961-7345x175,Veterinary surgeon,5048,Technology,Cold Call,11.0,37.0,71,Contacted,2023-12-17,2023-01-11,
5976,Turner-White,David Clark,perezcharles@example.com,001-696-885-9493x7801,Professor Emeritus,1893,Finance,Social Media,14.0,,29,Contacted,2023-03-14,2023-06-23,2024-07-03
5977,"Velasquez, Hoffman and Carpenter",Annette Parker DDS,julie20@example.net,570.664.1520,Quarry manager,3226,Manufacturing,Social Media,14.0,,43,Disqualified,2023-05-12,2023-07-20,
5978,Wilson-Holland,Kathryn Rasmussen,samanthadixon@example.org,001-896-774-3225x27810,Learning mentor,6996,Healthcare,Partner,18.0,42.0,9,Converted,2023-01-03,2024-12-22,2024-04-06
5979,Young-Daugherty,Keith Williams,jennifermcclure@example.net,504.223.9327,Archaeologist,3234,Technology,Referral,5.0,47.0,77,Qualified,2023-08-28,2024-04-07,
5980,White-Lynch,Colin Ray,cjordan@example.org,475-533-7576x66861,Location manager,7886,Technology,Website,1.0,21.0,33,New,2023-12-30,2024-10-15,
5981,Harrington LLC,Wendy Ayala,yhaynes@example.org,544-784-0793,Haematologist,294,Finance,Trade Show,7.0,,13,Disqualified,2023-01-09,2024-12-15,2024-01-16
5982,"Dominguez, Henderson and White",Leah Patel,keybrittany@example.net,001-798-529-1770,Telecommunications researcher,3958,Finance,Website,,,10,Qualified,2024-08-07,2023-03-24,2023-06-11
5983,White LLC,Jeffrey Ashley,lbowen@example.org,227-752-3783,Science writer,6005,Manufacturing,Website,19.0,16.0,77,New,2024-10-10,2023-03-07,
5984,"Castro, Dalton and James",Mr. Michael Wallace,daviddixon@example.net,559-232-3633x28525,Product designer,5196,Retail,Partner,12.0,12.0,26,New,2023-07-21,2024-09-12,
5985,Smith LLC,Johnny Costa,heatherortiz@example.net,4198533660,Magazine journalist,2828,Finance,Cold Call,15.0,3.0,86,Disqualified,2023-01-12,2024-07-25,
5986,Grimes LLC,Toni Davis,spencer20@example.org,700-708-2742x20934,Diagnostic radiographer,6043,Healthcare,Referral,9.0,19.0,90,Disqualified,2023-10-15,2024-05-29,
5987,Olson PLC,Laura Bean,elizabethlam@example.com,(904)692-8221,Armed forces training and education officer,7441,Technology,Cold Call,17.0,,17,Disqualified,2024-12-23,2023-02-08,
5988,"Wilson, Horton and Johnson",Chase Mccann,kimberly84@example.net,+1-892-391-8115,"Engineer, structural",9980,Manufacturing,Cold Call,7.0,20.0,77,New,2024-09-26,2023-06-10,2023-07-22
5989,"Sanchez, Roberts and Smith",Tiffany Huff,kathleen92@example.org,2435405653,Administrator,5775,Retail,Partner,,1.0,75,Contacted,2023-01-03,2023-06-09,
5990,"Reeves, Hayes and Padilla",Randy Rodriguez,joneskimberly@example.net,(603)964-7992,"Lighting technician, broadcasting/film/video",3116,Manufacturing,Referral,,20.0,21,Qualified,2024-08-17,2023-05-24,2023-06-08
5991,Todd PLC,Cameron Small,deborah72@example.com,+1-943-662-9175,"Biochemist, clinical",9403,Technology,Website,5.0,12.0,96,Qualified,2024-10-25,2023-09-18,2024-05-02
5992,Hoover-Cole,Michael Salas,justin01@example.com,925-382-9867x6660,"Engineer, petroleum",9604,Retail,Trade Show,,20.0,21,Converted,2023-09-16,2023-08-14,
5993,Shaffer PLC,Amy Williams,andrea40@example.net,4149340282,"Exhibitions officer, museum/gallery",3662,Manufacturing,Email Campaign,,5.0,20,Converted,2024-03-25,2024-01-18,2023-10-05
5994,"Estrada, Chan and Dean",Brian Bell,hernandezamber@example.com,940.815.0978x8516,"Nurse, children's",4084,Retail,Cold Call,,8.0,69,Converted,2023-08-07,2023-01-29,
5995,Melton and Sons,Donna Baldwin,huffmichael@example.org,+1-379-471-2600x1719,Ship broker,8428,Manufacturing,Trade Show,2.0,,79,Qualified,2023-12-04,2023-08-29,2024-11-21
5996,"Jackson, Brooks and Roberson",Christopher Taylor,rachel79@example.com,720-357-4611x883,Insurance broker,5541,Technology,Referral,,35.0,39,New,2024-01-07,2023-09-05,
5997,"Davis, Brown and Morris",James Owens,colleen47@example.net,+1-766-664-3108x7617,Therapeutic radiographer,9636,Manufacturing,Referral,7.0,38.0,100,Converted,2023-09-14,2023-10-22,
5998,Novak-Harris,Dawn Haney,joseph88@example.net,954.223.3046x4258,"Engineer, control and instrumentation",8140,Finance,Partner,18.0,6.0,6,Qualified,2024-07-01,2024-10-27,
5999,"Brown, Vance and Weeks",Michael Phillips,laura89@example.org,300-621-6395,"Pharmacist, community",9497,Technology,Website,19.0,10.0,18,New,2024-03-08,2023-01-21,
6000,Smith Inc,Cheryl Brown,bwatkins@example.net,001-946-959-0753x3172,"Social research officer, government",1406,Manufacturing,Email Campaign,6.0,9.0,16,Contacted,2024-01-14,2023-12-31,
6001,"Kane, Bradford and Walters",Ronald Jones,michaelmccullough@example.net,995-863-2937,"Clinical scientist, histocompatibility and immunogenetics",3724,Technology,Email Campaign,14.0,44.0,45,Converted,2024-02-03,2024-01-15,
6002,Novak-Spencer,Leslie Ingram,stephenpalmer@example.net,(477)573-5899x447,Community arts worker,65,Manufacturing,Trade Show,,20.0,72,Converted,2023-07-22,2023-11-26,2023-11-21
6003,Gomez-Brown,Amy Kline PhD,nguyenmichael@example.org,466-755-1345,"Administrator, sports",5032,Technology,Partner,19.0,50.0,99,Contacted,2024-01-26,2023-05-16,
6004,"Garcia, Washington and Ewing",Kenneth Williams,heatherjohnson@example.com,001-296-515-0335x014,Geophysical data processor,402,Finance,Trade Show,,42.0,32,Qualified,2024-11-04,2023-05-01,2023-01-25
6005,Jones-Smith,Sean Hawkins,toddparker@example.net,+1-333-685-0445x145,Technical author,2126,Retail,Website,,,20,Converted,2024-05-30,2024-09-20,
6006,"Shea, Reynolds and Cooper",Daniel Lewis,annaali@example.net,301.674.2951,Information systems manager,2837,Finance,Email Campaign,4.0,9.0,43,Contacted,2024-02-23,2024-02-07,2023-04-29
6007,Baker Group,Angela Thompson,cherylperkins@example.net,(679)902-6972,"Designer, jewellery",1442,Education,Email Campaign,4.0,,26,Converted,2023-03-12,2023-09-30,2024-03-28
6008,"Nelson, Dominguez and Rios",Craig Walker,fernandezsarah@example.org,488.979.5607,Surgeon,7950,Education,Cold Call,19.0,26.0,77,New,2023-10-27,2023-02-16,
6009,Williamson PLC,Carl Reeves,karenchung@example.org,001-606-794-5914x36688,Dispensing optician,5511,Technology,Partner,3.0,13.0,81,Disqualified,2024-10-09,2023-09-17,
6010,Johnson-Mills,David Mcdowell,brendarichardson@example.com,+1-610-881-3428x8659,Pathologist,1591,Manufacturing,Cold Call,9.0,4.0,22,New,2023-05-13,2024-11-12,
6011,"Jackson, Bullock and Watson",Kristen James,kevinwilliams@example.net,(444)255-6261x61899,"Lecturer, further education",7889,Technology,Email Campaign,2.0,40.0,81,Converted,2023-06-02,2023-05-31,
6012,Hall-Moore,Thomas Parks,dcampbell@example.com,(682)586-8345x3520,Tree surgeon,6173,Retail,Referral,8.0,16.0,2,Converted,2023-04-25,2024-12-08,
6013,Haney-Moore,Willie Franklin,ronaldhood@example.com,3519132654,Camera operator,9801,Education,Referral,,39.0,21,Disqualified,2023-09-02,2023-11-10,
6014,"Jimenez, Allen and Smith",Michael Anderson,shannonchung@example.org,2629508879,Graphic designer,3186,Education,Referral,13.0,33.0,100,Converted,2023-03-10,2023-05-25,
6015,"Chang, Morris and Solis",Felicia Smith,william48@example.com,7634526896,"Psychologist, prison and probation services",5666,Retail,Trade Show,,23.0,53,Qualified,2023-04-16,2023-05-28,
6016,Hernandez LLC,George Harris,levinekimberly@example.com,548.714.0450,Technical brewer,9842,Healthcare,Website,17.0,12.0,91,Disqualified,2023-10-27,2023-05-28,
6017,Sexton-Sellers,Lisa Parker,michaelhill@example.org,755-861-6004x76668,"Designer, graphic",499,Manufacturing,Trade Show,20.0,41.0,79,Disqualified,2024-06-12,2024-08-13,
6018,Edwards-Crane,Karen Carpenter,tlara@example.org,665.586.7105x296,Retail banker,3978,Education,Social Media,5.0,38.0,29,Disqualified,2024-07-05,2024-09-10,
6019,Doyle-Jones,Carol Harrington,stephaniehernandez@example.org,(953)531-2415,Telecommunications researcher,5391,Education,Social Media,,,5,Qualified,2024-07-29,2024-10-01,2024-09-05
6020,Hendricks and Sons,Jeremy Gordon,shannon89@example.net,591.912.0521x32147,"Scientist, marine",2001,Finance,Trade Show,,,48,New,2024-10-23,2023-12-15,2024-09-06
6021,White-Newman,Corey Osborne,matthewwhite@example.org,001-323-907-6364,Broadcast presenter,1256,Finance,Partner,7.0,50.0,19,Qualified,2023-11-19,2023-11-29,
6022,"Palmer, Smith and Zavala",Daniel Mcbride,colemegan@example.com,(853)601-4022,Stage manager,5280,Retail,Cold Call,6.0,,72,Disqualified,2023-07-16,2023-07-13,
6023,Ruiz Group,Sabrina Chen,cdonovan@example.com,875-791-4392,Barista,7681,Healthcare,Cold Call,9.0,17.0,81,Disqualified,2024-10-29,2023-03-22,
6024,Palmer Ltd,Cynthia Willis,oramsey@example.net,(712)859-2319,Television camera operator,4426,Healthcare,Referral,,32.0,29,New,2023-01-29,2024-11-25,2023-12-19
6025,"Clark, Duran and Smith",Bradley Anderson,ndaniels@example.org,(810)839-8156x869,"Programme researcher, broadcasting/film/video",8430,Retail,Website,,1.0,49,Disqualified,2024-06-11,2024-04-29,2023-07-23
6026,"Torres, Collins and Zhang",Tyler Lynch,scottdavid@example.org,+1-965-409-8885x639,Chief Strategy Officer,9013,Retail,Partner,,43.0,33,Qualified,2024-01-22,2023-09-21,2024-09-27
6027,Peters Inc,Larry Miller,jmitchell@example.com,477-575-9277x6819,Physiotherapist,7903,Healthcare,Social Media,16.0,44.0,90,Contacted,2023-09-22,2024-11-02,2023-07-26
6028,Hunter Group,Deanna Sanchez,yfoster@example.net,001-335-735-7708,Theatre manager,9593,Education,Cold Call,13.0,,42,Contacted,2024-09-09,2024-10-29,2024-05-08
6029,"Hart, Chen and Brock",Hannah Koch DVM,hamiltonsara@example.org,903-841-8445x91852,Mudlogger,2266,Retail,Cold Call,20.0,10.0,67,Contacted,2023-01-14,2023-08-08,
6030,West Inc,Dr. Richard Fields,timothyward@example.com,604.911.4205x85982,Veterinary surgeon,2422,Education,Cold Call,16.0,21.0,13,Contacted,2023-03-04,2024-09-06,2023-10-06
6031,Williams Group,Kimberly Williams,williamdelgado@example.net,001-856-236-0663,Geographical information systems officer,7824,Education,Partner,,26.0,34,Disqualified,2024-03-06,2023-08-31,
6032,Kelley-Luna,Cody Pineda,wilsonbrandy@example.org,(359)670-1154x288,"Surveyor, land/geomatics",2280,Retail,Social Media,,9.0,69,Contacted,2023-05-26,2023-09-07,2024-08-08
6033,"Steele, Cameron and Griffith",Kyle French,barnesjesus@example.net,410.246.9526x342,Consulting civil engineer,4265,Healthcare,Social Media,1.0,9.0,59,New,2024-09-14,2024-02-22,
6034,Olson Group,Alan Bryan,sramsey@example.com,(623)800-7906,Teaching laboratory technician,1797,Technology,Partner,15.0,3.0,6,Contacted,2024-09-17,2023-10-03,
6035,"Khan, Petty and Larson",Anthony Johnson,williamskenneth@example.com,001-940-475-8518,Editorial assistant,5216,Retail,Social Media,1.0,41.0,6,Disqualified,2023-05-11,2023-03-09,
6036,Sims and Sons,Melissa Bennett,rnelson@example.com,+1-266-364-9773x2692,Fast food restaurant manager,1904,Technology,Website,15.0,29.0,75,New,2023-04-08,2023-04-17,2024-02-10
6037,Suarez Group,Joseph Davis,anthonywarner@example.org,(353)877-1931,Air traffic controller,2175,Retail,Referral,,48.0,69,Disqualified,2024-08-10,2023-12-15,
6038,Woods-Charles,Linda Roy,carrolljohnny@example.com,329.521.6848,Ambulance person,8480,Finance,Email Campaign,20.0,44.0,13,Disqualified,2024-08-17,2024-08-08,
6039,Bradshaw-Rose,Donna Booth,ethomas@example.org,301-984-9184,Estate manager/land agent,7815,Healthcare,Trade Show,,,87,Converted,2023-02-17,2023-10-04,
6040,"Lucas, Davis and Salazar",Matthew Rodriguez,sandersstephanie@example.com,465-344-8221,Herpetologist,78,Manufacturing,Partner,,41.0,52,Contacted,2024-01-04,2024-02-20,
6041,"Martinez, Pierce and Thomas",Marcus Valdez,jsherman@example.org,001-562-496-0976x1417,Quarry manager,6839,Manufacturing,Partner,,,94,Converted,2023-02-03,2023-12-02,
6042,"Wyatt, Branch and Smith",Kristin Mckenzie,princepamela@example.net,001-290-621-8618x3387,Event organiser,5840,Retail,Partner,8.0,42.0,84,Qualified,2024-01-15,2024-09-15,
6043,"Raymond, Griffith and Clark",Jerry Garza,thomasmark@example.net,(762)619-2419x486,"Surveyor, insurance",7641,Technology,Email Campaign,,,7,Disqualified,2024-10-03,2024-08-13,
6044,Gregory Group,Joshua Werner,bridgetlara@example.org,911-238-7482,"Buyer, industrial",2167,Manufacturing,Email Campaign,7.0,39.0,37,Qualified,2024-10-12,2024-08-16,2024-08-06
6045,Haynes Inc,Jacqueline Warren,ronald12@example.net,+1-284-933-2407x7286,Curator,1879,Retail,Email Campaign,7.0,5.0,74,Converted,2023-03-24,2023-03-19,
6046,Ferrell-Dunn,Kevin Rodriguez,lynchkyle@example.org,2642368809,Physiological scientist,4943,Technology,Cold Call,4.0,26.0,97,Converted,2023-04-08,2023-10-03,
6047,"Ellis, Shelton and Davis",Kenneth Yoder,craig12@example.net,+1-292-657-4871x353,"Engineer, aeronautical",9659,Finance,Social Media,9.0,19.0,2,New,2024-06-26,2024-06-16,
6048,"Marquez, Hudson and Reese",Theresa Cooper,qcox@example.net,001-782-529-2321x3570,Health and safety inspector,4051,Technology,Referral,,17.0,80,New,2024-06-09,2024-12-11,2024-02-27
6049,Stephenson-Haney,Katrina Mejia,ijones@example.net,689.246.0203x317,"Engineer, chemical",6853,Technology,Social Media,,26.0,89,New,2024-09-04,2023-03-08,
6050,Gentry-Berry,Holly Avery,vlopez@example.org,001-738-252-1802x36757,Analytical chemist,1577,Retail,Website,12.0,45.0,6,Converted,2024-08-19,2023-07-14,2023-04-15
6051,"Acosta, Watson and Curtis",Christine Cruz,ryan58@example.net,6589369263,Technical author,7819,Manufacturing,Email Campaign,,49.0,59,Contacted,2023-05-13,2024-08-04,2024-07-05
6052,Powers PLC,Nicole Brown,davistina@example.com,001-312-382-3868x242,"Scientist, research (physical sciences)",2266,Education,Referral,5.0,48.0,37,Converted,2023-03-05,2024-10-26,
6053,Brown-Hart,Andrew Webb,shellymckinney@example.org,+1-440-517-2990x0084,Tourist information centre manager,5164,Manufacturing,Trade Show,,34.0,98,New,2023-01-15,2023-02-11,2023-01-24
6054,"Johnson, Solomon and Gray",Isabel Smith,franklinjennifer@example.org,+1-567-859-1607x3163,"Investment banker, corporate",6028,Education,Partner,,30.0,32,Disqualified,2023-04-07,2024-10-30,
6055,"Thompson, Hall and Murphy",Kimberly Pierce,robertsonlindsay@example.org,963-458-4172,Print production planner,5838,Retail,Partner,2.0,21.0,9,Qualified,2024-09-26,2023-09-30,
6056,Davis-Jennings,Wendy Moreno,youngtimothy@example.com,001-813-658-2740x651,Environmental manager,2251,Healthcare,Trade Show,4.0,40.0,28,New,2024-06-03,2024-03-21,
6057,Cooley PLC,Adriana Wagner,saundersdestiny@example.org,8539845399,Production manager,4320,Technology,Referral,,,93,Converted,2024-07-06,2024-07-19,
6058,Harrison-Garcia,Ashley Norman,jenniferbowman@example.com,356.882.0323x20912,Health and safety adviser,831,Retail,Referral,1.0,,83,Converted,2024-01-19,2023-10-02,
6059,Perkins-White,Anthony Benton,mreed@example.org,+1-946-362-9255x0217,Equality and diversity officer,9186,Healthcare,Trade Show,,50.0,30,Contacted,2023-11-28,2024-10-08,2023-11-30
6060,Mitchell-Clark,Mitchell Anderson,fcollins@example.org,203-480-2659x798,"Scientist, research (maths)",2959,Technology,Website,16.0,43.0,9,Contacted,2023-02-21,2024-11-11,
6061,"Hoover, Li and Grant",Theresa Serrano,ashleyevans@example.com,(459)324-8169x08609,Mudlogger,4058,Healthcare,Referral,7.0,,7,Converted,2023-01-28,2023-04-17,2023-09-07
6062,Singleton-Vega,Lynn Khan,krystalwalker@example.org,001-739-485-7375x851,Health promotion specialist,3233,Finance,Social Media,11.0,2.0,44,Contacted,2024-04-02,2024-02-25,2023-05-15
6063,Peterson-Moran,Jessica Pennington,andrew79@example.com,+1-255-334-4852x2707,Multimedia specialist,3503,Retail,Cold Call,6.0,13.0,69,Converted,2024-12-02,2024-11-26,2024-07-25
6064,Carter-Harris,Patricia Chaney,nicholassmith@example.org,+1-635-983-1499x68205,"Engineer, broadcasting (operations)",2633,Technology,Social Media,5.0,14.0,62,New,2024-04-26,2024-11-14,
6065,Rodriguez Ltd,Linda Foster,morrisronald@example.org,220.822.0061x5595,Civil Service fast streamer,7543,Finance,Email Campaign,6.0,,65,New,2024-07-30,2023-03-01,2023-05-13
6066,"Gilbert, Miller and Lopez",Mrs. Danielle Burns DDS,pittmankaren@example.org,001-553-732-9825,Marine scientist,8728,Education,Trade Show,,43.0,51,Contacted,2023-10-26,2024-09-30,
6067,Melton Group,Jeffrey Espinoza,aclark@example.com,001-436-368-7185x459,"Scientist, research (life sciences)",4493,Healthcare,Referral,,13.0,55,Contacted,2024-01-13,2024-10-15,
6068,"Morse, Clark and Morales",Laura Garcia,tonyadixon@example.com,684-318-4217,Advertising account planner,3775,Technology,Partner,,41.0,18,Disqualified,2023-06-19,2023-08-20,
6069,Krause Inc,Jamie Walker,alexandria60@example.com,683.583.0634x98061,Furniture conservator/restorer,199,Manufacturing,Referral,10.0,30.0,45,Disqualified,2023-07-26,2024-01-27,
6070,White Group,Jose Pham,cynthiareyes@example.net,001-530-776-8348x893,Production manager,5972,Technology,Social Media,,40.0,45,Disqualified,2023-08-25,2024-03-07,
6071,Bates Ltd,Michael Richardson,hendricksemily@example.org,+1-474-743-9588x573,Learning disability nurse,1839,Education,Cold Call,9.0,18.0,61,Contacted,2024-07-02,2024-07-23,
6072,Lester Group,Jeffery Fischer,rodriguezjason@example.net,232.919.3519x50885,"Scientist, marine",8647,Education,Trade Show,18.0,7.0,32,Contacted,2024-07-30,2023-06-16,2024-10-15
6073,Mahoney-Brooks,Jennifer Lyons,lsimmons@example.net,(324)618-9562x1607,"Therapist, nutritional",5152,Retail,Cold Call,4.0,41.0,57,Qualified,2024-12-06,2024-11-22,
6074,Williams-Brown,Anthony Carter,mary22@example.org,228.897.7200,"Doctor, general practice",9628,Healthcare,Trade Show,16.0,38.0,99,Contacted,2023-07-05,2023-03-25,
6075,Smith-Mccormick,Douglas Johnson,kathryn29@example.com,967.425.1967x2359,Licensed conveyancer,7029,Technology,Social Media,,10.0,75,Qualified,2023-01-12,2023-01-21,
6076,Welch PLC,Christine Townsend,nicholscharles@example.org,(497)758-6160x15021,Corporate investment banker,1168,Manufacturing,Social Media,8.0,11.0,68,Qualified,2024-12-21,2023-03-24,
6077,Hanna-Schmidt,Jerry Wall,charleswood@example.com,767.695.5889x008,Landscape architect,3014,Healthcare,Email Campaign,,9.0,15,Contacted,2024-02-02,2024-05-31,2023-01-30
6078,Chaney PLC,Jacqueline Horton,matthew03@example.org,862-455-2830,Theatre manager,157,Finance,Cold Call,5.0,18.0,6,Qualified,2023-12-30,2023-10-09,
6079,Lopez Ltd,Catherine Williamson,adamselizabeth@example.net,(995)641-1412,Building control surveyor,557,Finance,Cold Call,,20.0,76,New,2024-10-24,2023-03-15,
6080,Hebert Group,Daniel Monroe,pburke@example.org,989.429.2425x961,Leisure centre manager,7575,Healthcare,Referral,,,80,Contacted,2023-11-25,2024-01-08,
6081,"Holland, Wood and Warren",Anthony Patterson,elizabethhill@example.com,215-481-1984,"Development worker, community",4794,Education,Website,12.0,36.0,24,Qualified,2023-10-14,2023-01-20,
