customer_id,company_name,contact_name,email,phone,industry,company_size,segment_id,customer_tier,signup_date,last_interaction,country,state,city,annual_revenue,decision_makers
2629,Cruz-Simmons,Christopher Williams,haynesjoshua@example.org,+1-888-293-4773x10110,Technology,3797,1,Gold,2024-03-02,2023-06-13,Aruba,Missouri,East Marymouth,6264337,6
2630,Riley Inc,Richard Harmon,debbiefisher@example.com,6982017056,Finance,5348,4,Gold,2023-12-26,2023-07-08,Cote d'Ivoire,Minnesota,East Alexanderview,5876043,2
2631,Romero-Newton,Robert Rivera,jennifer69@example.com,+1-744-830-2789x1174,Technology,8501,3,Bronze,2023-05-01,2023-09-30,Argentina,Louisiana,Port Larry,7866837,7
2632,"Anderson, Mcneil and Torres",Stephen Orr,charlesfleming@example.org,678.918.4393x9578,Education,5728,1,Gold,2023-08-06,2023-10-02,Estonia,Louisiana,Jasonbury,8491956,7
2633,Meyer-Gonzalez,Michael Zhang,jessica23@example.com,+1-540-851-7175x73228,Technology,3244,5,Bronze,2023-08-14,2023-01-12,Slovakia (Slovak Republic),Arkansas,New Timothy,4179545,5
2634,"Smith, Harris and White",Jean Riley,davidhouston@example.com,(293)426-7452,Education,426,4,Gold,2024-03-09,2024-09-06,Malaysia,West Virginia,South Kathleenborough,1363576,2
2635,Johnson-Miller,Donna Sanford,hodgesronald@example.org,(908)727-8157x58498,Manufacturing,5824,6,Silver,2024-01-17,2023-02-20,Aruba,Texas,North Christina,3885212,9
2636,"Morales, Cox and Lopez",David Ponce,gthompson@example.com,2383504486,Technology,1294,4,Silver,2023-04-18,2023-02-12,Australia,Maryland,North Christina,9095236,10
2637,Odonnell Group,Amanda Lee,whiterobert@example.net,(514)620-6214x0249,Manufacturing,2072,1,Platinum,2024-08-26,2023-03-25,British Indian Ocean Territory (Chagos Archipelago),Massachusetts,East James,3178515,9
2638,"Serrano, Carter and Lloyd",Timothy Wilkinson,ymendoza@example.com,001-759-925-3242x5475,Education,2846,3,Silver,2024-03-09,2024-11-21,Nigeria,Nebraska,New Samanthamouth,2898914,9
2639,"Chambers, Kramer and Black",Christopher Simmons,leonard52@example.org,831-367-2083x8884,Manufacturing,342,5,Platinum,2023-05-05,2023-05-14,South Georgia and the South Sandwich Islands,Tennessee,Chelseaport,311834,7
2640,Weber-Scott,Andres Richardson,lbarrett@example.com,759-333-8419x62198,Finance,6121,6,Silver,2024-02-10,2024-01-10,Serbia,Nevada,Baileybury,8862300,5
2641,Fritz-Cruz,Robert Snyder,ejordan@example.org,001-931-276-1586x504,Government,9126,4,Silver,2024-10-23,2024-04-11,Armenia,Delaware,South Taylorfurt,4689628,6
2642,"Hill, Howard and Williams",Shannon Donovan,millsjamie@example.net,865-780-9053x80534,Technology,3322,2,Gold,2024-06-02,2024-09-14,Venezuela,Indiana,South Victoriabury,828178,9
2643,"Pratt, Morgan and Hill",Crystal Booth,kathleen98@example.org,001-776-638-9560x89736,Education,7234,3,Platinum,2024-06-29,2023-03-01,Belize,Tennessee,New Josephborough,9879753,1
2644,Henderson Ltd,Heather Jimenez,scottandrew@example.org,(253)500-9584,Manufacturing,4386,3,Bronze,2024-06-13,2023-09-24,South Georgia and the South Sandwich Islands,Virginia,Aaronmouth,7833417,5
2645,"Howard, Lee and Stewart",William Martinez,jenniferstewart@example.net,001-513-955-1264x0089,Finance,5282,5,Platinum,2024-11-14,2024-09-07,India,Utah,Colemanview,3398592,1
2646,Cole-Black,Charles Cameron,mdavidson@example.com,(718)748-1774,Government,8654,3,Bronze,2023-03-01,2023-10-04,Liberia,Kansas,Jacquelinefort,4990165,3
2647,Shaffer PLC,Donna Garcia,craigscott@example.com,702-202-3492,Retail,6607,1,Silver,2024-08-29,2023-06-18,Malawi,Nebraska,New Bonnie,2094649,9
2648,"Cummings, Munoz and Hall",Dawn Williams,meyerswilliam@example.org,(793)313-2419x10022,Education,3689,2,Gold,2023-09-03,2024-06-30,French Southern Territories,Idaho,North Nathanielside,1920953,2
2649,"Patel, Martinez and Lester",Crystal Adkins,edward70@example.org,741-784-4043x807,Finance,598,3,Gold,2024-05-03,2023-08-21,Honduras,Maryland,Lesliefurt,4887286,7
2650,Johnson-Martin,Anna Barnett,daniel16@example.org,+1-584-348-3575,Finance,9076,1,Bronze,2023-02-06,2023-04-27,Iran,Florida,Lake Jerry,2478391,10
2651,Holder-Watkins,Alex Anderson,yaustin@example.com,339.358.0081x744,Education,691,4,Silver,2024-06-09,2024-10-12,Wallis and Futuna,Virginia,Richardchester,2723252,10
2652,"Jones, Whitaker and Murray",Haley Bowman,james17@example.com,001-450-936-0291x93051,Technology,9867,5,Bronze,2023-02-13,2024-03-03,Zambia,North Carolina,Kristenchester,5422930,3
2653,Schultz-Rice,Hector Gonzalez,brianwilliams@example.org,(552)795-6910,Healthcare,4689,6,Bronze,2023-09-26,2023-08-03,Niger,Virginia,Lisaland,9206389,6
2654,"Hurst, Wilson and Gamble",Kayla Everett,shahrobert@example.org,470-516-5418x384,Manufacturing,6859,2,Bronze,2023-12-13,2023-10-24,Saint Kitts and Nevis,Colorado,Robinsonville,5212891,2
2655,Davis Inc,Tonya Powers,estradarobert@example.net,001-685-286-4907x9618,Finance,3056,6,Bronze,2024-08-18,2023-11-01,Cote d'Ivoire,Indiana,Dorothyville,7332925,7
2656,Robinson Inc,Daniel Townsend,richardsimpson@example.net,+1-944-689-9835,Manufacturing,4411,5,Gold,2023-05-27,2024-09-18,Ethiopia,Wisconsin,South Michellestad,1897124,7
2657,Conway-Mata,Stephanie Frazier,sfowler@example.com,001-640-901-4913x370,Government,2726,4,Silver,2023-03-22,2023-10-10,Dominica,California,Taylorchester,1564406,6
2658,Roberts-Cline,Garrett Rodriguez,patrickbuchanan@example.org,+1-501-669-4529x6724,Manufacturing,8044,1,Bronze,2023-08-14,2023-05-06,Montserrat,Connecticut,Port Nicolefurt,8478053,5
2659,"Allison, Hunter and Decker",Zachary Johnson,oallen@example.com,730-944-9796x9771,Education,755,4,Platinum,2024-07-30,2023-01-05,Sao Tome and Principe,West Virginia,East Tammyside,448213,1
2660,Evans Inc,Kristie Miller,smithwilliam@example.org,001-353-834-3659x4702,Healthcare,3844,4,Gold,2024-09-01,2024-06-13,Jamaica,New Jersey,Brownchester,8701181,6
2661,Adams-Ray,Christopher Stephens,luishahn@example.net,001-933-967-8092x27355,Education,2407,5,Platinum,2023-04-20,2023-10-28,Togo,Illinois,Turnerside,6438267,4
2662,"Sweeney, Zimmerman and Ramirez",Ethan Tucker,alicia93@example.net,934-903-6073,Technology,5614,1,Platinum,2023-02-23,2024-04-18,Australia,Wyoming,Nielsenview,849316,1
2663,Bean PLC,Katherine Lee,rachelbooth@example.org,404-579-4161x2365,Government,3191,2,Gold,2023-12-26,2024-06-26,United States Minor Outlying Islands,Kentucky,Mitchellside,2804678,6
2664,"Brewer, Henson and Jackson",Jesse Johnson DVM,joshuarivera@example.org,995.319.4687,Healthcare,5748,1,Silver,2024-05-10,2024-05-09,Haiti,Louisiana,East Rodney,6043938,9
2665,"Hardy, Bishop and Sanchez",April Price,lpreston@example.org,(725)268-5788x43475,Retail,810,5,Platinum,2023-02-16,2023-08-17,Lao People's Democratic Republic,Georgia,Valdezmouth,2542829,9
2666,"Golden, Scott and Erickson",James Turner,stevensonmichael@example.org,(556)588-6738x22655,Government,1741,2,Silver,2023-03-30,2024-07-28,Guinea-Bissau,Idaho,Port Monica,462563,6
2667,Coleman Group,Brianna Clark,lindsey19@example.com,(457)649-9816x4846,Manufacturing,3609,6,Bronze,2023-08-03,2023-05-26,Jordan,Alabama,West Charles,4697771,7
2668,Gomez PLC,Sandra Walton,hernandezwalter@example.net,+1-649-830-5534x009,Education,4687,5,Bronze,2024-11-10,2023-03-19,Gabon,Massachusetts,Archerborough,3821586,10
2669,Nunez-Howard,Raymond Smith,btanner@example.net,412.446.5307,Retail,9360,3,Gold,2024-12-28,2023-02-20,Kiribati,Hawaii,North Jonathan,9335611,10
2670,Mccoy-Diaz,Laura Hunter,lopezashley@example.org,488.275.6999x08569,Healthcare,8732,6,Silver,2023-09-08,2024-07-12,Korea,Missouri,Parsonsfurt,7356655,8
2671,Wong LLC,Kimberly Adams,rgarcia@example.com,+1-768-451-9907x651,Technology,3488,3,Bronze,2024-12-27,2023-06-11,India,North Dakota,Johnsonfort,8945990,5
2672,Matthews-Butler,Robert Richardson,natashadouglas@example.net,2064982192,Finance,5207,1,Platinum,2023-10-06,2023-08-01,Iraq,Louisiana,Autumnshire,9162097,2
2673,Willis-Calhoun,Samuel Olson,justinthomas@example.net,802.506.3483x2348,Finance,1423,3,Silver,2023-03-15,2024-02-12,Italy,New Mexico,Codymouth,2011193,5
2674,Robertson-Mcgee,John Sanchez,mathew68@example.com,(586)516-2484x388,Manufacturing,687,6,Gold,2023-07-28,2024-06-26,Bangladesh,Washington,Maryville,2479565,4
2675,"Walsh, Gregory and Velasquez",Daniel Watkins,hjohnson@example.com,001-507-380-4990x3326,Healthcare,5455,6,Bronze,2024-07-22,2024-07-09,Kazakhstan,Nevada,Lake Richard,8058176,2
2676,Ray PLC,Savannah Brown,jonathan40@example.org,(382)473-1542,Finance,8453,5,Platinum,2023-02-07,2023-08-25,Kyrgyz Republic,Arkansas,Lake Sarah,4458934,5
2677,"Richardson, Brown and Aguilar",Jose Tran,kenneth05@example.net,2097851685,Healthcare,9381,2,Gold,2024-12-25,2023-04-02,Korea,Iowa,Buchananton,8964499,9
2678,White Group,Timothy Davidson,danielle80@example.com,244.968.0234,Technology,2967,4,Platinum,2024-12-04,2024-11-27,Senegal,Texas,Williamshaven,9063697,1
2679,Mills Inc,Manuel Salas,osmith@example.net,(348)314-9441,Education,4300,5,Platinum,2023-07-02,2024-09-08,Trinidad and Tobago,Louisiana,Clementston,7080314,5
2680,"James, Green and Montgomery",Alex Barnett,burnsmicheal@example.org,534-284-2981x48978,Retail,59,5,Bronze,2023-12-04,2023-11-26,Brunei Darussalam,Rhode Island,East Jessicahaven,735832,2
2681,Montoya and Sons,Adrian Wilson,farrellwilliam@example.org,873.456.7194x955,Technology,25,4,Bronze,2024-01-27,2023-08-07,Suriname,Alaska,New Troy,5453900,4
2682,"Cox, Hudson and Bennett",Ethan Torres,ypotter@example.net,(238)737-7929x574,Education,9552,2,Platinum,2023-10-09,2024-11-15,Albania,Georgia,Michaelberg,9985923,9
2683,Williams LLC,Amy Jones,mariaclements@example.org,984-495-1105x596,Manufacturing,8513,4,Gold,2023-02-26,2024-01-22,Yemen,Mississippi,Fordhaven,8730150,7
2684,"Lewis, Sharp and Hughes",Chad Gomez,wosborne@example.com,743-280-7744x214,Finance,7395,5,Gold,2024-08-22,2024-06-01,Saint Kitts and Nevis,Wisconsin,Santiagochester,4825049,5
2685,"Garcia, Clayton and Terry",Mr. Timothy Meyer,drewdonaldson@example.com,(652)687-1694,Healthcare,4230,5,Platinum,2024-02-24,2023-11-01,Dominica,Michigan,Holmesfurt,1172692,2
2686,Moreno LLC,Michelle Lopez,mccartykaitlin@example.net,+1-799-203-0372x09562,Government,5769,4,Gold,2024-04-08,2023-03-26,Montenegro,New Mexico,Mariahland,893727,7
2687,"Yates, Ramirez and Mcdonald",Ronald Johnson,xprice@example.org,(694)320-2225x88523,Education,4703,5,Platinum,2024-02-25,2024-04-18,Lesotho,South Dakota,Anthonyside,1124328,8
2688,Meyer-Wilson,Michael Jones,hallpaul@example.org,694-992-3611x677,Government,7665,2,Bronze,2023-06-12,2023-06-06,Saint Barthelemy,Connecticut,South Lauraton,2556539,8
2689,Cunningham Ltd,Nicholas Duncan,ericmcdaniel@example.com,+1-571-377-5024,Healthcare,621,4,Bronze,2024-05-09,2023-09-05,New Caledonia,North Dakota,New Jason,7926837,6
2690,Sosa and Sons,Sharon Bailey,rebecca51@example.net,519-627-5410x67585,Education,2441,3,Bronze,2023-08-02,2024-03-02,Trinidad and Tobago,California,North Kathyhaven,9463506,1
2691,Ingram Inc,Kevin Adams,brendan34@example.com,(262)204-7148,Finance,9566,3,Platinum,2024-03-04,2023-05-27,Djibouti,Kansas,South Phillipfurt,779140,5
2692,Frank-Hernandez,Jennifer Mcknight,jefferypatel@example.org,6508258028,Manufacturing,9009,2,Bronze,2024-08-02,2023-09-02,Lebanon,Ohio,Maryshire,8916662,7
2693,Wagner-Jacobs,Destiny Mills,qharrington@example.com,(459)935-2385x71212,Technology,1937,1,Silver,2024-04-16,2023-06-14,Guadeloupe,New Hampshire,South Diane,3635519,10
2694,Berger LLC,Amanda Rivas,erichopkins@example.org,001-967-303-1053,Government,8679,1,Silver,2023-01-16,2023-08-18,Trinidad and Tobago,Kansas,South Pamela,8375694,6
2695,Jones PLC,Jeremy Wheeler,jeffreydiaz@example.net,(916)664-4450,Healthcare,1246,4,Platinum,2024-01-14,2023-06-15,Australia,Minnesota,Kellymouth,8426610,6
2696,"Hunt, James and Campbell",Brandy Baldwin,wfuentes@example.net,406-830-0721,Manufacturing,5647,2,Gold,2024-09-14,2023-06-16,Central African Republic,Delaware,North Amyside,6951268,5
2697,Williamson LLC,Crystal Miller,steven93@example.net,949-841-0975x87769,Government,351,5,Platinum,2024-10-14,2024-03-21,Niger,West Virginia,West Joseph,2809870,8
2698,Woodard-Guzman,Thomas Schultz,burnsstephanie@example.org,+1-309-766-9416x20315,Government,7644,2,Bronze,2023-08-16,2024-08-19,Antarctica (the territory South of 60 deg S),Minnesota,Wilsontown,6188005,1
2699,Maldonado-Wright,Jose Short,qwilliams@example.org,5814982228,Government,9105,6,Bronze,2023-01-09,2023-08-18,Hungary,Maryland,West Lucas,8985733,2
2700,"Chavez, Kane and Elliott",Charles Jackson,debbiethompson@example.org,(773)436-6053x8944,Finance,286,6,Gold,2024-09-20,2024-06-09,Timor-Leste,California,East James,1633239,6
2701,Richardson Group,Crystal Horton,denise59@example.org,+1-715-515-4736,Technology,9384,2,Silver,2023-10-21,2023-09-05,Paraguay,Alabama,West Melissa,6911559,2
2702,Robertson LLC,Sara Johnston,bentleyjamie@example.org,(655)760-0101,Finance,7943,5,Silver,2023-11-09,2023-07-20,Cyprus,New Jersey,Williamberg,6862832,3
2703,Thomas PLC,Jennifer Lyons,grantwesley@example.org,663.259.1247x04312,Healthcare,1207,3,Bronze,2024-03-28,2023-03-12,Finland,Pennsylvania,North Joseph,7447097,2
2704,Erickson PLC,Vincent Flores,martinelijah@example.com,+1-806-542-0488,Healthcare,2807,1,Bronze,2024-06-08,2023-11-14,Cuba,Pennsylvania,Salastown,7831684,4
2705,Cunningham-Lee,Alexandra David,fmiller@example.net,(306)347-5661x396,Technology,7878,4,Gold,2023-11-28,2023-08-01,Niue,Kansas,Garciahaven,4468234,1
2706,Davis-Dennis,Melissa Schneider MD,ryan00@example.net,218-946-5032,Education,2947,4,Bronze,2023-08-28,2024-08-31,Ethiopia,South Carolina,Lake John,4861166,8
2707,Warren-Ramirez,Travis Daniels,kellyhuang@example.com,+1-630-518-8445x0252,Technology,2499,5,Gold,2023-07-18,2023-03-30,Suriname,Washington,East Nathanielshire,5311231,8
2708,Little and Sons,Alexandra Lin,rlopez@example.org,624-442-3311x32773,Technology,7207,4,Platinum,2024-09-25,2024-10-02,Austria,Wisconsin,Michaelberg,600357,6
2709,"Dawson, Tate and Rose",Toni Santiago,larry27@example.net,305.581.6308,Healthcare,8585,1,Gold,2024-02-22,2023-12-01,Jersey,New Hampshire,Wadehaven,8154273,10
2710,"Lamb, Powell and Johnson",Michelle Newman,ghuffman@example.net,(446)335-8593,Technology,9125,3,Gold,2023-10-10,2024-08-19,Iceland,Ohio,North Tylerberg,2976201,7
2711,"Bender, Dudley and Moran",Isabella Gomez,matthewsmartin@example.com,+1-781-569-1723x14041,Finance,4993,5,Bronze,2023-05-18,2023-02-01,Japan,Wyoming,North Susan,386733,6
2712,"Jackson, Salazar and Glenn",Shawn Mitchell,ricejustin@example.com,001-250-671-4158,Education,5769,4,Silver,2023-02-26,2024-02-08,Spain,Georgia,Jamiemouth,7938160,10
2713,"Delacruz, Lee and Reyes",Jason George,zsmith@example.com,+1-284-703-1059x5325,Retail,455,3,Silver,2023-10-03,2023-11-26,Jersey,Pennsylvania,Hughesberg,5110594,10
2714,Hinton-Bentley,Mario Murphy,ibutler@example.com,(258)940-3526x21204,Retail,5032,3,Silver,2023-12-11,2023-02-04,Tanzania,Iowa,Port Lindabury,1614140,3
2715,Franco LLC,Joshua Sullivan,elong@example.com,969.304.5132x93113,Retail,3987,3,Silver,2023-01-27,2024-11-26,Samoa,Kansas,Brownville,2673793,7
2716,Acosta-Tucker,Derek Hill,patriciawhite@example.net,+1-631-244-6820,Technology,8948,1,Platinum,2024-03-23,2024-11-15,Malawi,Alabama,Lake Robertstad,3860790,5
2717,Carroll-Bailey,Dr. Benjamin Lewis,nwilliams@example.org,921.407.0324,Education,1915,2,Silver,2024-11-12,2023-08-08,Somalia,Iowa,Allisonland,9491489,5
2718,"Gordon, Velazquez and Christian",Charles Phelps,adam46@example.net,+1-877-335-3686x669,Education,660,2,Platinum,2024-12-16,2023-12-08,Tuvalu,Minnesota,North Andrewburgh,4406874,9
2719,Stewart Ltd,Jennifer Mullins,johnsonerin@example.com,465-486-9594x67385,Technology,9502,4,Platinum,2023-10-20,2023-07-20,Guyana,Oklahoma,South Christopherton,6950196,5
2720,Ford-Brown,Diana Hernandez,elizabeth66@example.net,6519194725,Government,7922,6,Platinum,2023-03-28,2023-05-02,Paraguay,North Carolina,Jeffreyport,160025,1
2721,White Group,Jessica Lewis,richardsonsean@example.org,(744)359-2364x9979,Healthcare,4883,4,Bronze,2024-06-04,2023-05-01,Uganda,Michigan,Carriechester,3217034,4
2722,Meyer and Sons,Stacey Goodman,lindsay56@example.org,351.683.7339,Manufacturing,8646,4,Bronze,2024-10-13,2023-02-19,Greenland,Tennessee,West Alexandriaport,8706331,8
2723,Vincent-Lawrence,Amanda Carney,wagnerhannah@example.org,309-464-6642x494,Government,7815,3,Gold,2024-05-17,2023-06-08,Armenia,New Jersey,West Crystalmouth,5213728,8
2724,"Rodriguez, Diaz and Hill",Rebecca Francis,steve36@example.com,917-661-4702,Manufacturing,1029,3,Platinum,2023-02-22,2023-03-17,Chile,Louisiana,Frazierside,2133399,5
2725,"Butler, Allen and Hill",Ryan Collier,johnjohnson@example.org,620-329-8955,Government,7552,2,Platinum,2023-12-14,2024-11-24,Portugal,Iowa,Lake Douglasshire,3564468,5
2726,King and Sons,John Watson,jlara@example.net,(871)640-6209x63178,Retail,9860,4,Bronze,2024-10-06,2024-07-27,Egypt,Rhode Island,Gutierrezton,140029,10
2727,"Myers, Herrera and Nunez",Austin Durham,benjaminroberts@example.net,5252751081,Technology,5669,3,Bronze,2023-08-20,2024-12-01,Indonesia,Hawaii,Cunninghammouth,6369664,2
2728,"Burns, Harris and Livingston",Hannah Carter,pbarnes@example.org,001-741-258-6319,Healthcare,5602,4,Bronze,2023-10-24,2024-04-28,Ethiopia,Oklahoma,East Melissaberg,9930408,5
2729,Maxwell Ltd,Bethany Henry,chad14@example.org,(400)873-1065,Education,8020,4,Platinum,2023-11-09,2023-06-24,United Kingdom,Delaware,Mirandatown,4953224,4
2730,Joseph-Brown,Yolanda Wagner,victor92@example.org,476-611-4788,Government,4225,5,Bronze,2024-09-02,2024-08-06,Jordan,Louisiana,South Kenneth,3425214,10
2731,"Simmons, Nelson and Gomez",Brian Jones,sanchezmegan@example.net,597.919.5514x62301,Government,1868,5,Silver,2023-04-19,2023-12-08,Jamaica,Mississippi,Lake Robert,6129499,4
2732,Wallace LLC,Elizabeth Davis,jenna66@example.net,246-490-2466x645,Retail,9235,4,Bronze,2024-06-22,2024-02-23,Egypt,Delaware,Scottberg,4138690,6
2733,Stark LLC,Michelle Woods,salazarellen@example.com,814.829.1851,Healthcare,1839,2,Gold,2023-06-16,2023-02-08,Mali,Delaware,Catherinemouth,3246413,3
2734,Dorsey-Wade,Tina Jennings DDS,brittany42@example.net,(289)945-7299x8726,Technology,8494,4,Bronze,2024-08-12,2024-08-11,Togo,Michigan,Port Andrea,5542759,2
2735,"Potter, Benjamin and Zavala",Kristine Moran,cwilson@example.net,+1-638-984-9583x4358,Manufacturing,2884,6,Platinum,2023-12-07,2023-03-08,Georgia,Minnesota,New Justinside,4220349,3
2736,Jones-Woods,Jason Atkins,yolanda68@example.com,267.986.3405x829,Technology,4952,6,Platinum,2024-08-03,2023-06-02,Canada,New Jersey,Lake Katelyn,9883617,5
2737,Miller-Bates,Sherri Fields,elaine10@example.net,001-986-564-7990,Education,317,6,Platinum,2024-07-01,2023-07-18,Cook Islands,Louisiana,Reedton,454764,3
2738,"Mccullough, Williams and Oneill",Steven Carroll,gregory16@example.net,516-835-7720x89791,Technology,7096,3,Gold,2024-05-04,2024-03-12,Czech Republic,Rhode Island,North Randall,2149150,10
2739,"Morgan, Klein and Hodges",Mrs. Melissa Alexander PhD,kirkjulie@example.net,600.407.5371,Healthcare,7745,4,Bronze,2024-06-17,2023-11-15,India,Louisiana,Jeffreyberg,7746058,9
2740,"Cooper, Webb and Lowe",Samantha Carney,toddellis@example.com,702.236.0316,Retail,7383,3,Gold,2024-12-13,2023-12-29,Swaziland,Oregon,Lake Barry,5363411,2
2741,"Washington, Rios and Miller",Susan Bryant,jordan23@example.org,511.440.7319x19756,Education,7880,1,Gold,2024-12-04,2024-06-27,Jordan,Pennsylvania,Wigginsborough,5060625,9
2742,Cook-Ford,Rebecca Anderson,rachellee@example.net,293-588-7056x76802,Finance,7276,6,Silver,2024-08-08,2023-06-27,Benin,Florida,South Nicole,1060281,9
2743,Smith PLC,Rachel Herman,gonzalezjoshua@example.net,+1-707-873-8345x3653,Retail,5207,6,Platinum,2024-04-30,2024-05-10,Mayotte,Oregon,West Bradleyburgh,6784787,9
2744,Ortiz-Tucker,Derrick Ross,donaldsonnatasha@example.org,4376400639,Retail,4500,5,Gold,2023-02-10,2024-11-27,Denmark,Tennessee,New Jacob,7944606,5
2745,Arnold LLC,Joseph Nguyen,xburton@example.com,865-588-4691x81654,Education,8410,6,Bronze,2023-09-18,2023-07-07,Korea,Wisconsin,Christopherton,6402727,5
2746,"Cox, Wang and Crawford",Gregory Sanchez,cynthiapowell@example.com,(465)819-7621,Education,3930,3,Bronze,2023-08-22,2024-09-21,Lesotho,Alabama,Belindaville,8074859,9
2747,"Freeman, Russell and Lewis",Robert Harris,jillshelton@example.net,356.427.3711,Government,94,6,Platinum,2023-01-03,2023-09-15,Suriname,Alaska,Stricklandhaven,3051624,4
2748,"Love, Brown and Barton",Joshua Jackson,jessica12@example.net,+1-578-934-8195x7146,Technology,9974,1,Silver,2023-08-30,2024-11-16,Peru,Minnesota,Lake Ashley,994710,10
