lead_id,campaign_id,audience_id,first_name,last_name,email,phone,company,job_title,industry,company_size,lead_source,lead_score,status,created_date,last_activity,converted_date,country,state,city,utm_source,utm_medium,utm_campaign
6887,27,1,Lucas,Sullivan,marynelson@example.org,448-463-3949x100,George Ltd,Hydrogeologist,Manufacturing,3704,SEO,16,New,2024-06-29,2024-11-12,,Saint Lucia,Missouri,New Brian,seo,paid,webinars_campaign_27
6888,9,5,Paige,Roberts,pamela18@example.org,556-409-6066x50769,Gross-Roy,Immunologist,Education,3928,Webinars,51,Contacted,2024-03-12,2024-02-18,,Mali,New Hampshire,Melanietown,webinars,social,content_marketing_campaign_9
6889,31,3,Jay,Armstrong,clarkstephanie@example.com,(446)276-7004x0206,Hunt-Chambers,Geochemist,Technology,9135,Paid Search,55,Qualified,2023-12-18,2024-11-24,,Malta,West Virginia,South Martinberg,paid_search,email,events_campaign_31
6890,29,6,Annette,Wagner,jacob43@example.com,001-649-525-8384x752,Smith Ltd,"Scientist, research (maths)",Education,7884,Influencer,67,Qualified,2023-10-16,2023-11-18,,Saint Lucia,Delaware,Stanleyside,influencer,social,seo_campaign_29
6891,8,5,Kimberly,Berger,brenda55@example.net,001-895-866-6655x8492,"Baker, Johnson and Huber",Theatre manager,Technology,2873,Influencer,34,Converted,2023-11-26,2024-04-07,2023-12-13,Mauritius,New York,Port Hector,influencer,social,direct_mail_campaign_8
6892,50,4,Gabrielle,King,ryan62@example.net,483.602.2548,"Larsen, Edwards and Brown",Fitness centre manager,Education,8934,Influencer,83,New,2024-11-04,2024-12-20,,Montenegro,Florida,North Mauricemouth,influencer,social,email_campaign_50
6893,35,3,Dylan,Brown,lmorales@example.org,3068329011,Benitez and Sons,Nutritional therapist,Retail,1208,Events,45,Nurturing,2024-09-06,2024-12-27,,San Marino,Texas,Lake Heatherchester,events,email,webinars_campaign_35
6894,10,7,Heidi,Maynard,bodonnell@example.org,001-878-419-2760x839,"Price, Ryan and Little",Energy engineer,Technology,6153,Social Media,98,Contacted,2023-01-15,2024-11-29,2023-11-20,Croatia,Tennessee,Garciamouth,social_media,email,email_campaign_10
6895,43,6,Kristin,Cohen,barnesbenjamin@example.net,493-737-4077,Martin Inc,Database administrator,Healthcare,5499,Social Media,29,Qualified,2023-11-29,2023-11-30,,Morocco,Ohio,East Cynthia,social_media,referral,seo_campaign_43
6896,41,7,Toni,Garcia,matthew33@example.com,412.707.4356,Stevens-Wolf,Recycling officer,Finance,1269,Events,39,Nurturing,2024-06-21,2024-11-13,,Luxembourg,Nevada,East James,events,paid,display_campaign_41
6897,21,1,Daniel,Rodriguez,hedwards@example.org,5129066446,Perez and Sons,Human resources officer,Retail,3082,Influencer,61,Disqualified,2024-01-15,2024-06-01,,Saudi Arabia,Delaware,North Madeline,influencer,email,content_marketing_campaign_21
6898,25,2,Ricardo,Lawrence,rebecca57@example.com,3298157594,"Hamilton, Fletcher and Donovan",Information systems manager,Technology,3755,Direct Mail,2,Qualified,2024-11-07,2024-12-18,,American Samoa,New Mexico,South Davidbury,direct_mail,paid,paid_search_campaign_25
6899,45,1,Robert,Hamilton,kevin94@example.net,(256)323-2375x4158,Moore-Taylor,Financial controller,Finance,5583,Direct Mail,93,New,2023-10-23,2023-12-07,,Morocco,West Virginia,New John,direct_mail,social,influencer_campaign_45
6900,29,6,Melanie,Blackburn,csmith@example.com,(890)584-9487,King-Reynolds,Holiday representative,Manufacturing,4075,Influencer,95,New,2023-10-20,2024-11-15,,Thailand,Oregon,Dianaburgh,influencer,referral,seo_campaign_29
6901,27,1,Amy,Lopez,wilkinsbrandon@example.com,610-914-5911x766,Jones Group,Catering manager,Education,1439,SEO,5,Nurturing,2024-02-17,2024-01-30,2024-11-07,Malaysia,Delaware,East Amandamouth,seo,paid,webinars_campaign_27
6902,4,7,Penny,Curtis,dylan07@example.net,520.880.2465,"Mason, Bell and Hebert",Immigration officer,Government,5636,Email,100,Disqualified,2024-11-07,2024-12-16,,Norfolk Island,Florida,Deniseburgh,email,organic,social_media_campaign_4
6903,12,4,Wyatt,Brandt,thomasjessica@example.org,487-366-6712x9967,Berry PLC,Recruitment consultant,Retail,4038,Events,48,Converted,2024-01-10,2024-04-16,,Ghana,Kansas,Manuelshire,events,organic,seo_campaign_12
6904,12,4,Cathy,Hahn,mollymoore@example.com,2908589017,Williams Group,Charity fundraiser,Healthcare,2684,Events,48,New,2024-01-05,2024-07-12,2024-03-02,Saint Lucia,Nevada,West Eric,events,social,seo_campaign_12
6905,8,5,Patricia,Fleming,jose48@example.org,(628)401-5532x42812,"Berry, Boyd and Jones",Audiological scientist,Technology,1755,Influencer,31,New,2023-11-08,2024-10-24,,Slovakia (Slovak Republic),Oklahoma,West Brandi,influencer,referral,direct_mail_campaign_8
6906,45,1,Kayla,Collins,patelcarlos@example.org,301.582.7453x88860,Chapman-Brooks,Learning mentor,Manufacturing,1983,Direct Mail,50,Converted,2023-10-13,2024-04-06,,Liberia,Georgia,New Carolynville,direct_mail,email,influencer_campaign_45
6907,1,2,Pamela,Harvey,landryrobert@example.org,+1-955-240-2179x6282,Ramirez PLC,"Administrator, local government",Finance,3919,Display,46,Converted,2024-04-12,2024-06-29,,Senegal,Wisconsin,West Jessicaside,display,email,content_marketing_campaign_1
6908,40,2,Keith,Perkins,cooperrobert@example.net,001-859-579-6430x877,"Hamilton, Olsen and Moore",Senior tax professional/tax inspector,Government,4261,Email,8,Disqualified,2023-03-11,2024-02-07,,Morocco,Maine,Bartonland,email,email,webinars_campaign_40
6909,33,7,Matthew,Mckinney,thompsonheather@example.com,+1-958-554-4028x084,Davis-Wilson,"Sound technician, broadcasting/film/video",Retail,1197,Display,39,Nurturing,2024-07-23,2024-07-20,,Tonga,Pennsylvania,Howardfurt,display,referral,direct_mail_campaign_33
6910,31,3,Brian,Taylor,qrivera@example.org,4958195225,Espinoza-Mata,Financial manager,Retail,6474,Paid Search,31,Contacted,2023-12-20,2024-08-13,2024-01-13,Benin,Washington,West Brittany,paid_search,email,events_campaign_31
6911,24,6,Ashley,Friedman,spearsmatthew@example.com,+1-202-694-4926x88569,Pacheco-Nelson,Public relations account executive,Government,1076,SEO,36,New,2024-08-05,2023-08-26,,Argentina,Wyoming,Sandrastad,seo,social,email_campaign_24
6912,31,3,Luis,Riley,rwallace@example.net,9118356327,"Myers, Gonzales and Jones",Animal nutritionist,Retail,9001,Paid Search,38,Contacted,2024-01-15,2024-01-23,,Japan,Indiana,North Rhondaville,paid_search,email,events_campaign_31
6913,35,3,Michelle,Campbell,lvelez@example.org,264-424-2371x62743,Mccarty Group,Gaffer,Manufacturing,8025,Events,64,Contacted,2024-09-12,2024-10-15,,Guinea,Vermont,Lake Pamelatown,events,email,webinars_campaign_35
6914,37,3,David,Callahan,william81@example.net,+1-688-736-0268x633,"Fisher, Watson and Rogers",Social worker,Retail,9741,Events,75,Nurturing,2024-11-21,2024-12-25,,Bouvet Island (Bouvetoya),Utah,South Travishaven,events,referral,direct_mail_campaign_37
6915,29,6,John,Kelly,parkstina@example.org,937-529-6788,"Mack, Nolan and Watson","Scientist, product/process development",Healthcare,94,Influencer,97,Disqualified,2023-10-07,2024-10-21,,Cote d'Ivoire,Vermont,East Angela,influencer,paid,seo_campaign_29
6916,1,2,Laura,Cooper,nfields@example.com,+1-332-457-7926,Grant Inc,"Engineer, materials",Finance,9950,Display,87,Converted,2024-04-15,2024-04-27,,Myanmar,New Jersey,Jonathanmouth,display,paid,content_marketing_campaign_1
6917,23,5,Ana,Kelly,morgandeleon@example.org,001-679-774-3739x433,"Sanders, Lang and Garcia",Freight forwarder,Education,4016,Webinars,27,Converted,2024-12-16,2024-12-20,,Bosnia and Herzegovina,Montana,Lake Davidburgh,webinars,referral,events_campaign_23
6918,27,1,Michelle,Graham,davidtrujillo@example.org,001-446-773-1491x129,Jones-Bell,"Editor, commissioning",Healthcare,1386,SEO,9,Qualified,2024-07-30,2024-06-17,2024-06-23,Hong Kong,Ohio,Michaelside,seo,referral,webinars_campaign_27
6919,48,7,Tracy,Wilson,kbrown@example.net,721.430.7794x79166,"Bridges, Wade and Garner",Immunologist,Education,9925,Social Media,65,Contacted,2024-05-14,2023-11-06,,Armenia,Indiana,Michellebury,social_media,referral,seo_campaign_48
6920,45,1,Aaron,Hernandez,omora@example.net,5019869560,"Lee, Cruz and Davis",Pensions consultant,Retail,9598,Direct Mail,89,Contacted,2023-11-12,2024-05-28,,Northern Mariana Islands,Delaware,Weeksside,direct_mail,referral,influencer_campaign_45
6921,44,7,Lindsey,Lopez,lbrown@example.org,001-819-200-7963,Cross LLC,Estate manager/land agent,Manufacturing,3708,Influencer,76,Qualified,2023-12-13,2024-04-24,2024-08-13,Turks and Caicos Islands,Arizona,Adamston,influencer,organic,content_marketing_campaign_44
6922,50,4,Jonathan,Diaz,reillytraci@example.org,+1-286-821-8078,"Price, Smith and Todd",Educational psychologist,Finance,3933,Influencer,96,Converted,2024-10-03,2024-12-16,,Lebanon,Nevada,North Michael,influencer,organic,email_campaign_50
6923,2,4,Geoffrey,Marquez,curtissteven@example.net,+1-405-584-0766x977,Combs Group,Field trials officer,Healthcare,568,Direct Mail,15,Qualified,2024-04-19,2024-05-08,,Macao,Georgia,Davidstad,direct_mail,referral,webinars_campaign_2
6924,9,5,Kelly,Bell,hwang@example.org,001-425-863-8839x6859,Romero LLC,Advertising account executive,Healthcare,7851,Webinars,12,Qualified,2023-12-11,2024-02-08,,Colombia,California,New Stevenmouth,webinars,organic,content_marketing_campaign_9
6925,17,2,Matthew,Johnson,thomascasey@example.net,743-687-7790x568,Miller-Norris,Film/video editor,Education,401,Events,96,Contacted,2023-10-27,2024-01-10,,Nigeria,Alaska,Lake Megan,events,paid,webinars_campaign_17
6926,17,2,Christy,Dixon,allendavid@example.org,545.246.4201,"Haynes, Miller and Roberts",Holiday representative,Government,185,Events,67,Nurturing,2023-11-16,2024-01-20,,Moldova,Vermont,West Christinefurt,events,referral,webinars_campaign_17
6927,27,1,Alexandria,Harmon,amyzamora@example.org,(864)892-1601,"Reed, Adams and Miller",Firefighter,Technology,5422,SEO,29,Contacted,2024-07-13,2024-06-24,,Lithuania,Tennessee,West Tannerbury,seo,social,webinars_campaign_27
6928,20,1,Christina,Davis,hochoa@example.org,+1-714-355-5798x990,Kennedy Inc,Television/film/video producer,Education,2611,Influencer,53,Contacted,2024-07-13,2024-08-10,2024-11-08,Tunisia,Indiana,Danastad,influencer,referral,events_campaign_20
6929,16,4,Martha,Richard,pereztravis@example.org,318-527-1531x690,Pennington-Wolf,Merchant navy officer,Finance,8326,Paid Search,15,Converted,2024-11-25,2024-10-26,,Guatemala,Maine,Whiteberg,paid_search,email,display_campaign_16
6930,7,3,Bruce,Nichols,swright@example.org,585.234.0936,Mercado-Carter,"Engineer, structural",Manufacturing,5430,Influencer,98,Contacted,2024-04-25,2024-05-14,,United Kingdom,California,West Rachel,influencer,referral,direct_mail_campaign_7
6931,8,5,Mary,Best,rachellara@example.com,844-917-9411x8392,White Inc,Ergonomist,Education,5046,Influencer,86,Contacted,2023-11-10,2024-04-13,,Jersey,Idaho,Yvonneview,influencer,email,direct_mail_campaign_8
6932,48,7,Michael,Petty,davidharris@example.com,+1-455-447-7119x2902,Baker-Johnson,Theatre stage manager,Government,2799,Social Media,50,Nurturing,2024-04-18,2023-10-17,,Malaysia,Massachusetts,Thomashaven,social_media,referral,seo_campaign_48
6933,45,1,Joseph,Moyer,hernandezjoseph@example.com,3022514630,Terrell-James,Printmaker,Technology,8854,Direct Mail,27,Qualified,2024-01-07,2024-03-07,,Anguilla,New York,Atkinsfort,direct_mail,referral,influencer_campaign_45
6934,29,6,Tyrone,Klein,haley50@example.net,+1-837-282-0551x52317,Montoya Ltd,Minerals surveyor,Technology,3452,Influencer,21,Converted,2023-10-23,2023-12-30,,Belgium,New Jersey,Port Kelly,influencer,organic,seo_campaign_29
6935,29,6,Mitchell,Harrison,fingram@example.net,6149133856,Griffith-Johnson,Physiotherapist,Education,6699,Influencer,67,Disqualified,2023-09-25,2024-10-19,,Trinidad and Tobago,New York,East Jenniferborough,influencer,social,seo_campaign_29
6936,16,4,David,Hobbs,timtorres@example.com,5898518785,"Kent, Patterson and Garcia",Professor Emeritus,Healthcare,2433,Paid Search,51,Disqualified,2024-12-21,2024-12-05,2024-11-11,Oman,Georgia,Reginaburgh,paid_search,organic,display_campaign_16
6937,48,7,Kristen,Johnson,cmorales@example.com,722-242-0352,"Harris, Raymond and Turner","Surveyor, hydrographic",Education,6775,Social Media,28,New,2024-05-23,2023-10-12,,Nepal,Maine,Bennetthaven,social_media,paid,seo_campaign_48
6938,16,4,Richard,Thompson,jamesgrant@example.org,(763)480-9786x9387,"Deleon, Mueller and Lara",Television/film/video producer,Education,8303,Paid Search,39,New,2024-11-16,2024-10-19,,Bangladesh,Iowa,North James,paid_search,paid,display_campaign_16
6939,38,7,Philip,Morgan,csmith@example.com,+1-214-432-0661x9806,Cox PLC,Banker,Finance,531,Direct Mail,1,Contacted,2023-11-25,2024-09-18,,Madagascar,Missouri,Cassandraland,direct_mail,referral,seo_campaign_38
6940,1,2,David,Kennedy,renee42@example.com,7177633504,Schultz Group,Advertising copywriter,Retail,328,Display,27,Nurturing,2024-04-11,2024-05-08,,China,Illinois,Wileybury,display,referral,content_marketing_campaign_1
6941,9,5,Angela,Rogers,warnerrichard@example.com,543-220-3694x5915,"Jackson, Mcclure and Francis",Operations geologist,Government,7974,Webinars,58,New,2024-01-04,2024-07-20,,Benin,Kansas,Smithchester,webinars,referral,content_marketing_campaign_9
6942,25,2,Paul,Salazar,michellesheppard@example.net,+1-876-708-7682x2937,Wright Inc,Food technologist,Healthcare,855,Direct Mail,96,Converted,2024-10-05,2024-11-07,,Kiribati,North Dakota,Courtneyland,direct_mail,organic,paid_search_campaign_25
6943,41,7,Daniel,Tyler,gregorybush@example.org,278-278-9644,Green LLC,Geophysicist/field seismologist,Technology,5381,Events,17,Converted,2024-07-14,2024-07-12,,United States Virgin Islands,New Hampshire,Chadfort,events,email,display_campaign_41
6944,50,4,Bryan,Brown,pperez@example.com,(378)541-3882,Flores-Arnold,Further education lecturer,Manufacturing,3135,Influencer,40,Converted,2024-09-25,2024-11-26,,South Georgia and the South Sandwich Islands,Georgia,Port Sarahchester,influencer,social,email_campaign_50
6945,26,7,Gina,Cooper,hammondkayla@example.com,001-766-380-2981x251,"Phillips, Green and Lee",Proofreader,Government,1873,SEO,85,Converted,2023-12-02,2024-02-09,2024-06-02,Singapore,Florida,West Clayton,seo,paid,events_campaign_26
6946,41,7,Chelsea,Brown,dyoung@example.org,+1-276-419-0503x2686,Miller-Powell,"Administrator, arts",Government,697,Events,58,Disqualified,2024-06-20,2024-06-16,,Bhutan,Michigan,Katieshire,events,paid,display_campaign_41
6947,9,5,Mary,Wilson,gonzalezleslie@example.com,+1-951-954-1198x26056,Vasquez LLC,Ranger/warden,Technology,7915,Webinars,61,New,2023-12-06,2024-04-06,,Norfolk Island,New York,South Michelle,webinars,organic,content_marketing_campaign_9
6948,48,7,Karen,Davidson,vmiller@example.net,768-918-8036x860,Bryan-Walton,"Programme researcher, broadcasting/film/video",Healthcare,6248,Social Media,28,Nurturing,2024-06-08,2023-10-04,2023-12-03,Antigua and Barbuda,Iowa,Deborahburgh,social_media,referral,seo_campaign_48
6949,3,7,Rachel,Willis,mburton@example.net,(773)723-6244,Reilly-Blackburn,Firefighter,Retail,2518,Influencer,75,New,2023-05-10,2023-12-07,2024-04-06,Jordan,Pennsylvania,West Linda,influencer,paid,seo_campaign_3
6950,2,4,Chris,Rich,charlesbaker@example.org,001-641-975-0576x314,Scott Inc,Marketing executive,Retail,1787,Direct Mail,96,Qualified,2024-09-09,2024-03-15,,Colombia,Wyoming,South Patricia,direct_mail,social,webinars_campaign_2
6951,28,1,Wanda,Guerrero,trobinson@example.com,+1-359-550-7151,Matthews Inc,"Buyer, retail",Healthcare,3632,Display,7,Disqualified,2024-12-19,2024-12-22,2024-12-24,South Africa,Maine,West Kelsey,display,organic,influencer_campaign_28
6952,15,2,Lindsey,Lamb,fhines@example.net,905-270-7112x66633,Watson Group,Seismic interpreter,Finance,1056,Paid Search,84,Nurturing,2023-09-27,2024-11-23,,Niger,Kentucky,East Judy,paid_search,email,events_campaign_15
6953,14,3,David,Brewer,michellestewart@example.net,001-598-538-2609x238,Vega Ltd,Community development worker,Healthcare,9634,Social Media,79,Nurturing,2024-01-15,2024-08-23,,Moldova,Kansas,Wardville,social_media,email,social_media_campaign_14
6954,50,4,Brooke,Hill,james96@example.com,+1-636-828-5547x4820,Ward-Smith,Records manager,Healthcare,3103,Influencer,18,New,2024-10-12,2024-09-27,2024-10-22,Burundi,Mississippi,Christopherfurt,influencer,referral,email_campaign_50
6955,27,1,Mary,Hall,kspencer@example.net,5783360060,Peterson PLC,Chartered certified accountant,Technology,2880,SEO,10,New,2024-08-08,2024-10-18,,Qatar,New Jersey,Lake Terrimouth,seo,email,webinars_campaign_27
6956,46,6,Zachary,Jones,godom@example.com,599.566.4649x0109,Black and Sons,Building services engineer,Education,8202,Social Media,92,Contacted,2023-07-22,2024-08-21,,Equatorial Guinea,Illinois,North Christopherside,social_media,social,display_campaign_46
6957,50,4,Stephen,Thomas,hcastillo@example.net,222-457-3790x354,Gill and Sons,Youth worker,Education,5287,Influencer,57,Contacted,2024-10-25,2024-11-09,,Egypt,Kansas,East Christine,influencer,social,email_campaign_50
6958,45,1,Rebecca,Herrera,mathisalexandra@example.org,429-341-6669x746,"Bishop, Aguirre and Johnson",Plant breeder/geneticist,Education,5902,Direct Mail,33,Nurturing,2023-12-18,2024-03-03,,Palestinian Territory,Maine,East Chadtown,direct_mail,social,influencer_campaign_45
6959,5,5,Melissa,Ruiz,williehill@example.net,378-362-2892x82003,Price Group,Camera operator,Technology,5035,Influencer,69,Converted,2024-09-04,2024-05-08,,Chile,Nevada,Christophermouth,influencer,organic,social_media_campaign_5
6960,34,7,Michael,Christensen,mary27@example.net,800.767.5636,"Morales, Boyle and Kelley",Information systems manager,Government,5781,Events,94,Contacted,2024-03-16,2024-03-06,2024-04-28,Congo,Texas,South Michaelborough,events,referral,seo_campaign_34
6961,18,7,Peter,Henson,dthornton@example.org,550-422-2013,Williams Ltd,Public house manager,Finance,9135,Webinars,43,Nurturing,2024-11-30,2024-12-09,2024-12-01,Uzbekistan,Alabama,Amandashire,webinars,organic,email_campaign_18
6962,50,4,Brian,Weber,knightrenee@example.net,771-230-8135x6308,Chen-Terry,"Engineer, automotive",Manufacturing,7968,Influencer,27,Converted,2024-11-07,2024-11-03,,Mali,New Hampshire,West Matthew,influencer,paid,email_campaign_50
6963,28,1,John,Pierce,willielopez@example.com,+1-613-990-1409x27559,Green and Sons,"Engineer, petroleum",Technology,8216,Display,83,Converted,2024-12-19,2024-12-23,2024-12-28,Poland,Hawaii,West Terriview,display,paid,influencer_campaign_28
6964,19,5,Jasmine,Hayes,ncastillo@example.org,(491)482-2012x740,"West, Rice and Medina",Comptroller,Healthcare,7073,Influencer,14,New,2024-06-21,2024-04-16,,Antarctica (the territory South of 60 deg S),Kansas,New Dustinstad,influencer,paid,direct_mail_campaign_19
